response_uuid,child_hashed_id,frame_id,pauseStudy,resumeStudy,video_capture_time,audio_time,audio_lag_vs_video,audio_lag_vs_display_images,audio_lag_vs_start_timer,video_end_minus_audio_end,pause_time,audio_time_s,audio_lag_vs_video_s,audio_end_minus_video_end_s,audio_lag_vs_display_images_s,audio_lag_vs_start_timer_s,videoId,order_name,overall_trial_number,trial_number,left_image,right_image,audio,frame_duration
03bd608a-43c8-402c-acb2-32947b596f64,T53EZc,12-order1A-trial-2,NA,NA,7.25499987602234,7.24499988555908,0.00900006294250488,0.00800013542175293,0.00800013542175293,0.000999927520751953,NA,7.244999885559082,0.009000062942504883,9.999275207519531e-4,0.00800013542175293,0.00800013542175293,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_12-order1A-trial-2_03bd608a-43c8-402c-acb2-32947b596f64_1663536427328_462,order1A,12,2,cardinal_600x600.jpg,clownfish_600x600.jpg,where_1_silence_the_bird_1.mp3,8.707
03bd608a-43c8-402c-acb2-32947b596f64,T53EZc,13-order1A-trial-3,NA,NA,7.24899983406067,7.24499988555908,0.00300002098083496,0.00300002098083496,0.00300002098083496,0.000999927520751953,NA,7.244999885559082,0.003000020980834961,9.999275207519531e-4,0.003000020980834961,0.003000020980834961,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_13-order1A-trial-3_03bd608a-43c8-402c-acb2-32947b596f64_1663536436053_132,order1A,13,3,lionfish_600x600.jpg,oriental_600x600.jpg,find_1_silence_the_fish_4.mp3,8.81
03bd608a-43c8-402c-acb2-32947b596f64,T53EZc,14-order1A-trial-4,NA,NA,7.23300004005432,7.22900009155273,0.00300002098083496,0.00200009346008301,0.00200009346008301,0.000999927520751953,NA,7.229000091552734,0.003000020980834961,9.999275207519531e-4,0.002000093460083008,0.002000093460083008,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_14-order1A-trial-4_03bd608a-43c8-402c-acb2-32947b596f64_1663536444883_944,order1A,14,4,kingfisher_600x600.jpg,afghanhound_600x600.jpg,look_1_silence_the_dog_1.mp3,8.638
03bd608a-43c8-402c-acb2-32947b596f64,T53EZc,15-order1A-trial-5,NA,NA,7.20199990272522,5.3050000667572,0.00300002098083496,0.00199985504150391,0.00199985504150391,1.89399981498718,NA,5.305000066757202,0.003000020980834961,1.8939998149871826,0.0019998550415039062,0.0019998550415039062,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_15-order1A-trial-5_03bd608a-43c8-402c-acb2-32947b596f64_1663536453539_706,order1A,15,5,balloons_left.jpg,balloons_right.jpg,acrossTheUniverse000.mp3,8.722
03bd608a-43c8-402c-acb2-32947b596f64,T53EZc,16-order1A-trial-6,NA,NA,7.21600008010864,7.21300005912781,0.00300002098083496,0.00200009346008301,0.00300002098083496,0,NA,7.213000059127808,0.003000020980834961,0,0.002000093460083008,0.003000020980834961,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_16-order1A-trial-6_03bd608a-43c8-402c-acb2-32947b596f64_1663536462281_562,order1A,16,6,sheepdog_600x600.jpg,sphynx_600x600.jpg,where_1_silence_the_dog_1.mp3,8.699
03bd608a-43c8-402c-acb2-32947b596f64,T53EZc,17-order1A-trial-7,NA,NA,7.23400020599365,7.23000001907349,0.00300025939941406,0.00200009346008301,0.00200009346008301,0.000999927520751953,NA,7.230000019073486,0.0030002593994140625,9.999275207519531e-4,0.002000093460083008,0.002000093460083008,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_17-order1A-trial-7_03bd608a-43c8-402c-acb2-32947b596f64_1663536470999_50,order1A,17,7,kookaburra_600x600.jpg,betafish_600x600.jpg,see_1_silence_the_fish_see_2.mp3,8.694
03bd608a-43c8-402c-acb2-32947b596f64,T53EZc,18-order1A-trial-8,NA,NA,7.24799990653992,7.24399995803833,0.00399994850158691,0.00399994850158691,0.00399994850158691,0,NA,7.24399995803833,0.003999948501586914,0,0.003999948501586914,0.003999948501586914,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_18-order1A-trial-8_03bd608a-43c8-402c-acb2-32947b596f64_1663536479713_134,order1A,18,8,tabby_600x600.jpg,robin_600x600.jpg,look_1_silence_the_bird_1.mp3,8.858
03bd608a-43c8-402c-acb2-32947b596f64,T53EZc,19-order1A-trial-9,NA,NA,7.23799991607666,7.23499989509583,0.00300002098083496,0.00300002098083496,0.00300002098083496,0,NA,7.234999895095825,0.003000020980834961,0,0.003000020980834961,0.003000020980834961,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_19-order1A-trial-9_03bd608a-43c8-402c-acb2-32947b596f64_1663536488590_317,order1A,19,9,chartreux_600x600.jpg,bass_600x600.jpg,find_1_silence_the_cat_1.mp3,8.702
03bd608a-43c8-402c-acb2-32947b596f64,T53EZc,20-order1A-trial-10,NA,NA,7.20099997520447,5.26300001144409,0.00299978256225586,0.00299978256225586,0.00299978256225586,1.93500018119812,NA,5.263000011444092,0.0029997825622558594,1.9350001811981201,0.0029997825622558594,0.0029997825622558594,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_20-order1A-trial-10_03bd608a-43c8-402c-acb2-32947b596f64_1663536497310_488,order1A,20,10,beach_left.jpg,beach_right.jpg,yellow001.mp3,8.857
03bd608a-43c8-402c-acb2-32947b596f64,T53EZc,21-order1A-trial-11,NA,NA,7.20999979972839,7.20699977874756,0.00300002098083496,0.00200009346008301,0.00200009346008301,0,NA,7.206999778747559,0.003000020980834961,0,0.002000093460083008,0.002000093460083008,videoStream_c82a1669-6a24-429b-87ef-106fe94fb527_21-order1A-trial-11_03bd608a-43c8-402c-acb2-32947b596f64_1663536506187_81,order1A,21,11,bluegill_600x600.jpg,goldenretriever_600x600.jpg,look_1_silence_the_fish_4.mp3,8.634
