sub_num,session,trial_order,trial_number,frame_count_start,frame_count_end,filename
CAT_277,2,order2A,24,5477,5618,CAT_277_session2
CAT_277,2,order2A,26,5912,6053,CAT_277_session2
CAT_277,2,order2A,27,6130,6271,CAT_277_session2
CAT_277,2,order2A,28,6348,6490,CAT_277_session2
CAT_278,1,order1A,1,649,793,CAT_278_session1
CAT_278,1,order1A,2,872,1016,CAT_278_session1
CAT_278,1,order1A,3,1096,1240,CAT_278_session1
CAT_278,1,order1A,4,1322,1466,CAT_278_session1
CAT_278,1,order1A,6,1764,1908,CAT_278_session1
CAT_278,1,order1A,7,1988,2132,CAT_278_session1
CAT_278,1,order1A,8,2212,2356,CAT_278_session1
CAT_278,1,order1A,9,2438,2581,CAT_278_session1
CAT_278,1,order1A,11,2880,3024,CAT_278_session1
CAT_278,1,order1A,12,3106,3250,CAT_278_session1
CAT_278,1,order1A,13,3329,3473,CAT_278_session1
CAT_278,1,order1A,14,3553,3697,CAT_278_session1
CAT_278,1,order1A,16,4000,4144,CAT_278_session1
CAT_278,1,order1A,17,4226,4369,CAT_278_session1
CAT_278,1,order1A,18,4449,4592,CAT_278_session1
CAT_278,1,order1A,19,4674,4817,CAT_278_session1
CAT_278,1,order1A,21,5120,5264,CAT_278_session1
CAT_278,1,order1A,22,5342,5486,CAT_278_session1
CAT_278,1,order1A,23,5566,5710,CAT_278_session1
CAT_278,1,order1A,24,5790,5934,CAT_278_session1
CAT_278,1,order1A,26,6234,6378,CAT_278_session1
CAT_278,1,order1A,27,6458,6602,CAT_278_session1
CAT_278,1,order1A,28,6683,6827,CAT_278_session1
CAT_278,1,order1A,29,6908,7051,CAT_278_session1
CAT_278,2,order1B,1,556,700,CAT_278_session2
CAT_278,2,order1B,2,780,924,CAT_278_session2
CAT_278,2,order1B,4,1099,1243,CAT_278_session2
CAT_278,2,order1B,6,1543,1687,CAT_278_session2
CAT_278,2,order1B,7,1767,1911,CAT_278_session2
CAT_278,2,order1B,8,1991,2135,CAT_278_session2
CAT_278,2,order1B,9,2215,2359,CAT_278_session2
CAT_278,2,order1B,11,2661,2805,CAT_278_session2
CAT_278,2,order1B,12,2886,3030,CAT_278_session2
CAT_278,2,order1B,13,3110,3254,CAT_278_session2
CAT_278,2,order1B,14,3334,3478,CAT_278_session2
CAT_278,2,order1B,16,3780,3924,CAT_278_session2
CAT_278,2,order1B,17,4006,4150,CAT_278_session2
CAT_278,2,order1B,19,4453,4597,CAT_278_session2
CAT_278,2,order1B,21,4899,5043,CAT_278_session2
CAT_278,2,order1B,24,5571,5715,CAT_278_session2
CAT_278,2,order1B,26,6017,6161,CAT_278_session2
CAT_278,2,order1B,27,6242,6385,CAT_278_session2
CAT_278,2,order1B,28,6465,6609,CAT_278_session2
CAT_278,2,order1B,29,6690,6834,CAT_278_session2
CAT_279,2,order2B-locationflip,1,533,674,CAT_279_session2
CAT_279,2,order2B-locationflip,4,1187,1328,CAT_279_session2
CAT_279,2,order2B-locationflip,6,1624,1765,CAT_279_session2
CAT_279,2,order2B-locationflip,7,1842,1983,CAT_279_session2
CAT_279,2,order2B-locationflip,8,2060,2201,CAT_279_session2
CAT_279,2,order2B-locationflip,9,2278,2419,CAT_279_session2
CAT_279,2,order2B-locationflip,11,2715,2856,CAT_279_session2
CAT_279,2,order2B-locationflip,12,2933,3074,CAT_279_session2
CAT_279,2,order2B-locationflip,13,3152,3293,CAT_279_session2
CAT_279,2,order2B-locationflip,14,3370,3511,CAT_279_session2
CAT_279,2,order2B-locationflip,18,4243,4384,CAT_279_session2
CAT_279,2,order2B-locationflip,19,4462,4603,CAT_279_session2
CAT_280,1,order2B-locationflip,1,172,207,CAT_280_session1
CAT_280,1,order2B-locationflip,2,234,269,CAT_280_session1
CAT_280,1,order2B-locationflip,3,298,333,CAT_280_session1
CAT_280,1,order2B-locationflip,4,359,394,CAT_280_session1
CAT_280,1,order2B-locationflip,6,484,518,CAT_280_session1
CAT_280,1,order2B-locationflip,7,547,581,CAT_280_session1
CAT_280,1,order2B-locationflip,8,608,643,CAT_280_session1
CAT_280,1,order2B-locationflip,11,796,831,CAT_280_session1
CAT_280,1,order2B-locationflip,12,858,893,CAT_280_session1
CAT_280,1,order2B-locationflip,13,919,954,CAT_280_session1
CAT_280,1,order2B-locationflip,14,982,1017,CAT_280_session1
CAT_280,1,order2B-locationflip,16,1108,1142,CAT_280_session1
CAT_280,1,order2B-locationflip,17,1170,1205,CAT_280_session1
CAT_280,1,order2B-locationflip,18,1233,1268,CAT_280_session1
CAT_280,1,order2B-locationflip,19,1295,1330,CAT_280_session1
CAT_280,1,order2B-locationflip,21,1418,1453,CAT_280_session1
CAT_280,1,order2B-locationflip,22,1480,1514,CAT_280_session1
CAT_280,1,order2B-locationflip,23,1541,1576,CAT_280_session1
CAT_280,1,order2B-locationflip,24,1605,1639,CAT_280_session1
CAT_280,1,order2B-locationflip,26,1727,1761,CAT_280_session1
CAT_280,1,order2B-locationflip,28,1853,1887,CAT_280_session1
CAT_280,1,order2B-locationflip,29,1915,1950,CAT_280_session1
CAT_281,1,order2B,1,214,275,CAT_281_session1
CAT_281,1,order2B,2,335,396,CAT_281_session1
CAT_281,1,order2B,3,454,514,CAT_281_session1
CAT_281,1,order2B,4,570,631,CAT_281_session1
CAT_281,1,order2B,6,686,746,CAT_281_session1
CAT_281,1,order2B,7,814,875,CAT_281_session1
CAT_281,1,order2B,8,938,998,CAT_281_session1
CAT_281,1,order2B,9,1059,1119,CAT_281_session1
CAT_281,1,order2B,11,1288,1349,CAT_281_session1
CAT_281,1,order2B,12,1419,1480,CAT_281_session1
CAT_281,1,order2B,13,1537,1597,CAT_281_session1
CAT_281,1,order2B,14,1653,1714,CAT_281_session1
CAT_281,1,order2B,17,2018,2079,CAT_281_session1
CAT_281,1,order2B,18,2166,2227,CAT_281_session1
CAT_281,1,order2B,19,2283,2345,CAT_281_session1
CAT_281,1,order2B,21,2514,2576,CAT_281_session1
CAT_281,1,order2B,22,2640,2701,CAT_281_session1
CAT_281,1,order2B,23,2761,2821,CAT_281_session1
CAT_281,1,order2B,24,2879,2940,CAT_281_session1
CAT_281,1,order2B,29,3499,3561,CAT_281_session1
CAT_281,2,order2A,1,549,692,CAT_281_session2
CAT_281,2,order2A,2,768,911,CAT_281_session2
CAT_281,2,order2A,3,988,1129,CAT_281_session2
CAT_281,2,order2A,4,1206,1348,CAT_281_session2
CAT_281,2,order2A,6,1642,1784,CAT_281_session2
CAT_281,2,order2A,7,1859,2000,CAT_281_session2
CAT_281,2,order2A,8,2078,2220,CAT_281_session2
CAT_281,2,order2A,9,2300,2442,CAT_281_session2
CAT_281,2,order2A,11,2737,2879,CAT_281_session2
CAT_281,2,order2A,12,2957,3099,CAT_281_session2
CAT_281,2,order2A,13,3175,3318,CAT_281_session2
CAT_281,2,order2A,14,3394,3536,CAT_281_session2
CAT_281,2,order2A,16,3831,3973,CAT_281_session2
CAT_281,2,order2A,17,4048,4190,CAT_281_session2
CAT_281,2,order2A,18,4266,4408,CAT_281_session2
CAT_281,2,order2A,19,4486,4628,CAT_281_session2
CAT_281,2,order2A,22,5142,5284,CAT_281_session2
CAT_281,2,order2A,23,5361,5503,CAT_281_session2
CAT_281,2,order2A,24,5578,5721,CAT_281_session2
CAT_281,2,order2A,26,6016,6158,CAT_281_session2
CAT_281,2,order2A,27,6235,6377,CAT_281_session2
CAT_281,2,order2A,28,6454,6596,CAT_281_session2
CAT_282,1,order2B,1,565,708,CAT_282_session1
CAT_282,1,order2B,2,787,931,CAT_282_session1
CAT_282,1,order2B,3,1010,1153,CAT_282_session1
CAT_282,1,order2B,4,1232,1375,CAT_282_session1
CAT_282,1,order2B,6,1675,1818,CAT_282_session1
CAT_282,1,order2B,7,1896,2040,CAT_282_session1
CAT_282,1,order2B,8,2119,2262,CAT_282_session1
CAT_282,1,order2B,9,2341,2484,CAT_282_session1
CAT_282,1,order2B,11,2786,2929,CAT_282_session1
CAT_282,1,order2B,12,3010,3153,CAT_282_session1
CAT_282,1,order2B,13,3233,3376,CAT_282_session1
CAT_282,1,order2B,14,3454,3598,CAT_282_session1
CAT_282,1,order2B,16,3901,4044,CAT_282_session1
CAT_282,1,order2B,18,4347,4490,CAT_282_session1
CAT_282,1,order2B,21,5014,5157,CAT_282_session1
CAT_282,1,order2B,26,6125,6268,CAT_282_session1
CAT_282,2,order2A,1,481,624,CAT_282_session2
CAT_282,2,order2A,2,703,846,CAT_282_session2
CAT_282,2,order2A,3,925,1068,CAT_282_session2
CAT_282,2,order2A,4,1147,1290,CAT_282_session2
CAT_282,2,order2A,6,1591,1734,CAT_282_session2
CAT_282,2,order2A,7,1812,1955,CAT_282_session2
CAT_282,2,order2A,8,2036,2179,CAT_282_session2
CAT_282,2,order2A,9,2258,2401,CAT_282_session2
CAT_282,2,order2A,11,2701,2844,CAT_282_session2
CAT_282,2,order2A,12,2923,3066,CAT_282_session2
CAT_282,2,order2A,13,3145,3288,CAT_282_session2
CAT_282,2,order2A,14,3367,3511,CAT_282_session2
CAT_283,1,order2A-locationflip,1,534,678,CAT_283_session1
CAT_283,1,order2A-locationflip,2,756,900,CAT_283_session1
CAT_283,1,order2A-locationflip,3,978,1122,CAT_283_session1
CAT_283,1,order2A-locationflip,4,1200,1344,CAT_283_session1
CAT_283,1,order2A-locationflip,6,1644,1788,CAT_283_session1
CAT_283,1,order2A-locationflip,7,1866,2010,CAT_283_session1
CAT_283,1,order2A-locationflip,8,2088,2232,CAT_283_session1
CAT_283,1,order2A-locationflip,9,2311,2455,CAT_283_session1
CAT_283,1,order2A-locationflip,11,2755,2899,CAT_283_session1
CAT_283,1,order2A-locationflip,13,3200,3344,CAT_283_session1
CAT_283,1,order2A-locationflip,14,3422,3566,CAT_283_session1
CAT_283,1,order2A-locationflip,16,3866,4010,CAT_283_session1
CAT_283,1,order2A-locationflip,17,4088,4232,CAT_283_session1
CAT_283,1,order2A-locationflip,18,4310,4454,CAT_283_session1
CAT_283,1,order2A-locationflip,19,4533,4677,CAT_283_session1
CAT_283,1,order2A-locationflip,21,4977,5121,CAT_283_session1
CAT_283,1,order2A-locationflip,22,5199,5343,CAT_283_session1
CAT_283,1,order2A-locationflip,23,5421,5565,CAT_283_session1
CAT_283,1,order2A-locationflip,24,5643,5787,CAT_283_session1
CAT_283,1,order2A-locationflip,26,6087,6231,CAT_283_session1
CAT_283,1,order2A-locationflip,28,6531,6675,CAT_283_session1
CAT_283,1,order2A-locationflip,29,6753,6897,CAT_283_session1
CAT_283,2,order2B-locationflip,1,511,654,CAT_283_session2
CAT_283,2,order2B-locationflip,2,734,878,CAT_283_session2
CAT_283,2,order2B-locationflip,3,959,1102,CAT_283_session2
CAT_283,2,order2B-locationflip,4,1182,1326,CAT_283_session2
CAT_283,2,order2B-locationflip,6,1628,1772,CAT_283_session2
CAT_283,2,order2B-locationflip,7,1851,1994,CAT_283_session2
CAT_283,2,order2B-locationflip,8,2074,2218,CAT_283_session2
CAT_283,2,order2B-locationflip,9,2298,2442,CAT_283_session2
CAT_283,2,order2B-locationflip,11,2743,2886,CAT_283_session2
CAT_283,2,order2B-locationflip,12,2966,3110,CAT_283_session2
CAT_283,2,order2B-locationflip,13,3191,3335,CAT_283_session2
CAT_283,2,order2B-locationflip,19,4529,4673,CAT_283_session2
CAT_283,2,order2B-locationflip,21,4973,5117,CAT_283_session2
CAT_283,2,order2B-locationflip,22,5197,5341,CAT_283_session2
CAT_283,2,order2B-locationflip,29,6752,6896,CAT_283_session2
CAT_284,1,order1A-locationflip,1,545,673,CAT_284_session1
CAT_284,1,order1A-locationflip,2,773,901,CAT_284_session1
CAT_284,1,order1A-locationflip,3,1001,1129,CAT_284_session1
CAT_284,1,order1A-locationflip,4,1229,1357,CAT_284_session1
CAT_284,1,order1A-locationflip,6,1699,1827,CAT_284_session1
CAT_284,1,order1A-locationflip,7,1927,2056,CAT_284_session1
CAT_284,1,order1A-locationflip,8,2155,2284,CAT_284_session1
CAT_284,1,order1A-locationflip,9,2383,2511,CAT_284_session1
CAT_284,1,order1A-locationflip,11,2837,2965,CAT_284_session1
CAT_284,1,order1A-locationflip,12,3065,3193,CAT_284_session1
CAT_284,1,order1A-locationflip,13,3293,3421,CAT_284_session1
CAT_284,1,order1A-locationflip,14,3521,3650,CAT_284_session1
CAT_284,1,order1A-locationflip,16,3975,4103,CAT_284_session1
CAT_284,1,order1A-locationflip,17,4203,4332,CAT_284_session1
CAT_284,1,order1A-locationflip,18,4431,4560,CAT_284_session1
CAT_284,1,order1A-locationflip,19,4659,4787,CAT_284_session1
CAT_284,1,order1A-locationflip,21,5113,5241,CAT_284_session1
CAT_284,1,order1A-locationflip,23,5571,5714,CAT_284_session1
CAT_284,1,order1A-locationflip,24,5811,5939,CAT_284_session1
CAT_284,1,order1A-locationflip,26,6265,6394,CAT_284_session1
CAT_284,1,order1A-locationflip,27,6493,6621,CAT_284_session1
CAT_284,1,order1A-locationflip,28,6721,6849,CAT_284_session1
CAT_284,1,order1A-locationflip,29,6949,7078,CAT_284_session1
CAT_284,2,order1B-locationflip,1,523,652,CAT_284_session2
CAT_284,2,order1B-locationflip,2,751,879,CAT_284_session2
CAT_284,2,order1B-locationflip,3,979,1107,CAT_284_session2
CAT_284,2,order1B-locationflip,4,1209,1352,CAT_284_session2
CAT_284,2,order1B-locationflip,6,1675,1804,CAT_284_session2
CAT_284,2,order1B-locationflip,7,1903,2031,CAT_284_session2
CAT_284,2,order1B-locationflip,8,2130,2259,CAT_284_session2
CAT_284,2,order1B-locationflip,9,2360,2503,CAT_284_session2
CAT_284,2,order1B-locationflip,11,2826,2954,CAT_284_session2
CAT_284,2,order1B-locationflip,12,3054,3183,CAT_284_session2
CAT_284,2,order1B-locationflip,13,3284,3427,CAT_284_session2
CAT_284,2,order1B-locationflip,14,3524,3653,CAT_284_session2
CAT_284,2,order1B-locationflip,16,3994,4137,CAT_284_session2
CAT_284,2,order1B-locationflip,17,4236,4379,CAT_284_session2
CAT_284,2,order1B-locationflip,18,4476,4605,CAT_284_session2
CAT_284,2,order1B-locationflip,19,4706,4849,CAT_284_session2
CAT_284,2,order1B-locationflip,21,5172,5301,CAT_284_session2
CAT_284,2,order1B-locationflip,23,5628,5756,CAT_284_session2
CAT_284,2,order1B-locationflip,24,5856,5984,CAT_284_session2
CAT_284,2,order1B-locationflip,26,6325,6454,CAT_284_session2
CAT_284,2,order1B-locationflip,27,6553,6682,CAT_284_session2
CAT_284,2,order1B-locationflip,28,6780,6908,CAT_284_session2
CAT_284,2,order1B-locationflip,29,7008,7137,CAT_284_session2
CAT_285,1,order1A,1,411,553,CAT_285_session1
CAT_285,1,order1A,2,629,771,CAT_285_session1
CAT_285,1,order1A,3,847,989,CAT_285_session1
CAT_285,1,order1A,4,1063,1205,CAT_285_session1
CAT_285,1,order1A,6,1497,1639,CAT_285_session1
CAT_285,1,order1A,7,1714,1856,CAT_285_session1
CAT_285,1,order1A,9,2147,2289,CAT_285_session1
CAT_285,2,order1B,1,474,616,CAT_285_session2
CAT_285,2,order1B,2,694,836,CAT_285_session2
CAT_285,2,order1B,3,914,1056,CAT_285_session2
CAT_285,2,order1B,4,1134,1276,CAT_285_session2
CAT_285,2,order1B,6,1570,1712,CAT_285_session2
CAT_285,2,order1B,7,1789,1931,CAT_285_session2
CAT_285,2,order1B,8,2009,2151,CAT_285_session2
CAT_285,2,order1B,9,2229,2371,CAT_285_session2
CAT_285,2,order1B,11,2666,2808,CAT_285_session2
CAT_285,2,order1B,12,2886,3028,CAT_285_session2
CAT_285,2,order1B,13,3105,3247,CAT_285_session2
CAT_285,2,order1B,14,3324,3466,CAT_285_session2
CAT_285,2,order1B,16,3760,3902,CAT_285_session2
CAT_285,2,order1B,17,3980,4122,CAT_285_session2
CAT_285,2,order1B,18,4199,4341,CAT_285_session2
CAT_285,2,order1B,19,4419,4561,CAT_285_session2
CAT_285,2,order1B,21,4855,4997,CAT_285_session2
CAT_285,2,order1B,22,5074,5216,CAT_285_session2
CAT_285,2,order1B,23,5295,5437,CAT_285_session2
CAT_285,2,order1B,24,5513,5655,CAT_285_session2
CAT_285,2,order1B,28,6387,6529,CAT_285_session2
CAT_285,2,order1B,29,6607,6749,CAT_285_session2
CAT_286,1,order2A-locationflip,1,188,224,CAT_286_session1
CAT_286,1,order2A-locationflip,2,250,286,CAT_286_session1
CAT_286,1,order2A-locationflip,3,313,349,CAT_286_session1
CAT_286,1,order2A-locationflip,4,377,412,CAT_286_session1
CAT_286,1,order2A-locationflip,6,502,537,CAT_286_session1
CAT_286,1,order2A-locationflip,7,565,601,CAT_286_session1
CAT_286,1,order2A-locationflip,8,628,663,CAT_286_session1
CAT_286,1,order2A-locationflip,9,691,726,CAT_286_session1
CAT_286,1,order2A-locationflip,11,818,854,CAT_286_session1
CAT_286,1,order2A-locationflip,12,881,917,CAT_286_session1
CAT_286,1,order2A-locationflip,13,945,980,CAT_286_session1
CAT_286,1,order2A-locationflip,14,1008,1043,CAT_286_session1
CAT_286,1,order2A-locationflip,16,1134,1169,CAT_286_session1
CAT_286,1,order2A-locationflip,17,1196,1231,CAT_286_session1
CAT_286,1,order2A-locationflip,18,1260,1295,CAT_286_session1
CAT_286,1,order2A-locationflip,21,1450,1485,CAT_286_session1
CAT_286,1,order2A-locationflip,23,1575,1611,CAT_286_session1
CAT_286,1,order2A-locationflip,28,1893,1928,CAT_286_session1
CAT_286,2,order2B-locationflip,1,172,206,CAT_286_session2
CAT_286,2,order2B-locationflip,2,241,277,CAT_286_session2
CAT_286,2,order2B-locationflip,3,310,344,CAT_286_session2
CAT_286,2,order2B-locationflip,4,379,414,CAT_286_session2
CAT_286,2,order2B-locationflip,6,517,552,CAT_286_session2
CAT_286,2,order2B-locationflip,7,588,622,CAT_286_session2
CAT_286,2,order2B-locationflip,8,657,692,CAT_286_session2
CAT_286,2,order2B-locationflip,9,726,761,CAT_286_session2
CAT_286,2,order2B-locationflip,11,865,900,CAT_286_session2
CAT_286,2,order2B-locationflip,12,935,969,CAT_286_session2
CAT_286,2,order2B-locationflip,13,1003,1038,CAT_286_session2
CAT_286,2,order2B-locationflip,14,1072,1107,CAT_286_session2
CAT_286,2,order2B-locationflip,16,1211,1246,CAT_286_session2
CAT_286,2,order2B-locationflip,18,1349,1384,CAT_286_session2
CAT_286,2,order2B-locationflip,19,1418,1453,CAT_286_session2
CAT_286,2,order2B-locationflip,21,1557,1592,CAT_286_session2
CAT_286,2,order2B-locationflip,22,1627,1661,CAT_286_session2
CAT_286,2,order2B-locationflip,23,1696,1731,CAT_286_session2
CAT_286,2,order2B-locationflip,27,1972,2007,CAT_286_session2
CAT_287,1,order2A,1,159,197,CAT_287_session1
CAT_287,1,order2A,2,219,257,CAT_287_session1
CAT_287,1,order2A,3,279,317,CAT_287_session1
CAT_287,1,order2A,11,761,799,CAT_287_session1
CAT_287,1,order2A,13,882,920,CAT_287_session1
CAT_287,1,order2A,14,942,980,CAT_287_session1
CAT_287,1,order2A,16,1061,1099,CAT_287_session1
CAT_287,1,order2A,17,1121,1159,CAT_287_session1
CAT_287,1,order2A,18,1181,1219,CAT_287_session1
CAT_288,1,order2A,1,151,189,CAT_288_session1
CAT_288,1,order2A,2,212,250,CAT_288_session1
CAT_288,1,order2A,4,332,370,CAT_288_session1
CAT_288,1,order2A,11,752,790,CAT_288_session1
CAT_288,1,order2A,14,933,971,CAT_288_session1
CAT_288,1,order2A,16,1052,1090,CAT_288_session1
CAT_288,1,order2A,17,1113,1151,CAT_288_session1
CAT_289,1,order1A,1,530,671,CAT_289_session1
CAT_289,1,order1A,2,748,889,CAT_289_session1
CAT_289,1,order1A,3,965,1106,CAT_289_session1
CAT_289,1,order1A,4,1183,1324,CAT_289_session1
CAT_289,1,order1A,6,1617,1759,CAT_289_session1
CAT_289,1,order1A,7,1835,1976,CAT_289_session1
CAT_289,1,order1A,8,2053,2194,CAT_289_session1
CAT_289,1,order1A,9,2273,2414,CAT_289_session1
CAT_289,1,order1A,11,2707,2848,CAT_289_session1
CAT_289,1,order1A,12,2929,3071,CAT_289_session1
CAT_289,1,order1A,13,3148,3290,CAT_289_session1
CAT_289,1,order1A,14,3367,3508,CAT_289_session1
CAT_289,1,order1A,16,3802,3943,CAT_289_session1
CAT_289,1,order1A,17,4020,4162,CAT_289_session1
CAT_289,1,order1A,18,4239,4381,CAT_289_session1
CAT_289,1,order1A,19,4457,4598,CAT_289_session1
CAT_289,1,order1A,21,4893,5035,CAT_289_session1
CAT_289,1,order1A,22,5111,5252,CAT_289_session1
CAT_289,1,order1A,23,5329,5469,CAT_289_session1
CAT_289,1,order1A,24,5547,5689,CAT_289_session1
CAT_289,1,order1A,26,5982,6123,CAT_289_session1
CAT_289,1,order1A,27,6200,6341,CAT_289_session1
CAT_289,1,order1A,28,6418,6559,CAT_289_session1
CAT_289,1,order1A,29,6636,6777,CAT_289_session1
CAT_290,1,order2A-locationflip,1,592,731,CAT_290_session1
CAT_290,1,order2A-locationflip,2,809,949,CAT_290_session1
CAT_290,1,order2A-locationflip,3,1028,1167,CAT_290_session1
CAT_290,1,order2A-locationflip,4,1247,1387,CAT_290_session1
CAT_290,1,order2A-locationflip,6,1683,1822,CAT_290_session1
CAT_290,1,order2A-locationflip,7,1902,2041,CAT_290_session1
CAT_290,1,order2A-locationflip,8,2118,2258,CAT_290_session1
CAT_290,1,order2A-locationflip,9,2336,2475,CAT_290_session1
CAT_290,1,order2A-locationflip,11,2771,2910,CAT_290_session1
CAT_290,1,order2A-locationflip,12,2990,3129,CAT_290_session1
CAT_290,1,order2A-locationflip,13,3208,3347,CAT_290_session1
CAT_290,1,order2A-locationflip,14,3426,3565,CAT_290_session1
CAT_290,1,order2A-locationflip,16,3860,3999,CAT_290_session1
CAT_290,1,order2A-locationflip,17,4077,4215,CAT_290_session1
CAT_290,1,order2A-locationflip,18,4294,4433,CAT_290_session1
CAT_290,1,order2A-locationflip,19,4511,4649,CAT_290_session1
CAT_290,1,order2A-locationflip,21,4945,5084,CAT_290_session1
CAT_290,1,order2A-locationflip,22,5162,5301,CAT_290_session1
CAT_290,1,order2A-locationflip,23,5379,5518,CAT_290_session1
CAT_290,1,order2A-locationflip,24,5597,5737,CAT_290_session1
CAT_290,1,order2A-locationflip,26,6032,6170,CAT_290_session1
CAT_290,1,order2A-locationflip,27,6249,6387,CAT_290_session1
CAT_290,1,order2A-locationflip,28,6464,6603,CAT_290_session1
CAT_290,1,order2A-locationflip,29,6682,6820,CAT_290_session1
CAT_291,1,order1A-locationflip,1,745,824,CAT_291_session1
CAT_291,1,order1A-locationflip,2,877,1018,CAT_291_session1
CAT_291,1,order1A-locationflip,3,1095,1236,CAT_291_session1
CAT_292,1,order2B-locationflip,1,394,465,CAT_292_session1
CAT_292,1,order2B-locationflip,2,504,575,CAT_292_session1
CAT_292,1,order2B-locationflip,3,614,686,CAT_292_session1
CAT_292,1,order2B-locationflip,4,725,796,CAT_292_session1
CAT_292,1,order2B-locationflip,6,944,1015,CAT_292_session1
CAT_292,1,order2B-locationflip,7,1054,1125,CAT_292_session1
CAT_292,1,order2B-locationflip,8,1164,1235,CAT_292_session1
CAT_292,1,order2B-locationflip,9,1274,1345,CAT_292_session1
CAT_292,1,order2B-locationflip,11,1493,1565,CAT_292_session1
CAT_292,1,order2B-locationflip,12,1603,1674,CAT_292_session1
CAT_292,1,order2B-locationflip,13,1713,1784,CAT_292_session1
CAT_292,1,order2B-locationflip,14,1823,1894,CAT_292_session1
CAT_292,1,order2B-locationflip,16,2043,2114,CAT_292_session1
CAT_292,1,order2B-locationflip,17,2153,2224,CAT_292_session1
CAT_292,1,order2B-locationflip,18,2263,2334,CAT_292_session1
CAT_292,1,order2B-locationflip,19,2373,2444,CAT_292_session1
CAT_292,1,order2B-locationflip,21,2593,2664,CAT_292_session1
CAT_292,1,order2B-locationflip,22,2703,2774,CAT_292_session1
CAT_292,1,order2B-locationflip,23,2813,2884,CAT_292_session1
CAT_292,1,order2B-locationflip,24,2923,2994,CAT_292_session1
CAT_292,1,order2B-locationflip,26,3143,3214,CAT_292_session1
CAT_292,1,order2B-locationflip,27,3253,3324,CAT_292_session1
CAT_292,2,order2A-locationflip,2,631,773,CAT_292_session2
CAT_292,2,order2A-locationflip,3,839,914,CAT_292_session2
CAT_292,2,order2A-locationflip,7,1285,1356,CAT_292_session2
CAT_292,2,order2A-locationflip,8,1396,1468,CAT_292_session2
CAT_292,2,order2A-locationflip,9,1506,1578,CAT_292_session2
CAT_292,2,order2A-locationflip,12,1837,1909,CAT_292_session2
CAT_292,2,order2A-locationflip,13,1947,2018,CAT_292_session2
CAT_292,2,order2A-locationflip,14,2058,2130,CAT_292_session2
CAT_292,2,order2A-locationflip,16,2278,2349,CAT_292_session2
CAT_292,2,order2A-locationflip,17,2389,2460,CAT_292_session2
CAT_292,2,order2A-locationflip,18,2499,2571,CAT_292_session2
CAT_292,2,order2A-locationflip,19,2610,2681,CAT_292_session2
CAT_292,2,order2A-locationflip,21,2831,2902,CAT_292_session2
CAT_292,2,order2A-locationflip,22,2942,3013,CAT_292_session2
CAT_292,2,order2A-locationflip,23,3052,3123,CAT_292_session2
CAT_293,1,order1B,1,511,655,CAT_293_session1
CAT_293,1,order1B,2,734,877,CAT_293_session1
CAT_293,1,order1B,3,958,1101,CAT_293_session1
CAT_293,1,order1B,4,1183,1327,CAT_293_session1
CAT_293,1,order1B,6,1632,1776,CAT_293_session1
CAT_293,1,order1B,7,1856,2000,CAT_293_session1
CAT_293,1,order1B,8,2077,2221,CAT_293_session1
CAT_293,1,order1B,9,2300,2444,CAT_293_session1
CAT_293,1,order1B,11,2748,2892,CAT_293_session1
CAT_293,1,order1B,12,2973,3117,CAT_293_session1
CAT_293,1,order1B,13,3197,3338,CAT_293_session1
CAT_293,1,order1B,14,3415,3559,CAT_293_session1
CAT_293,1,order1B,16,3864,4008,CAT_293_session1
CAT_293,1,order1B,17,4088,4232,CAT_293_session1
CAT_293,1,order1B,18,4310,4454,CAT_293_session1
CAT_293,1,order1B,19,4534,4678,CAT_293_session1
CAT_293,2,order1A,1,510,654,CAT_293_session2
CAT_293,2,order1A,2,735,879,CAT_293_session2
CAT_293,2,order1A,3,958,1102,CAT_293_session2
CAT_293,2,order1A,4,1180,1324,CAT_293_session2
CAT_293,2,order1A,6,1627,1771,CAT_293_session2
CAT_293,2,order1A,7,1852,1996,CAT_293_session2
CAT_293,2,order1A,9,2300,2444,CAT_293_session2
CAT_293,2,order1A,11,2745,2889,CAT_293_session2
CAT_293,2,order1A,12,2970,3114,CAT_293_session2
CAT_293,2,order1A,13,3194,3338,CAT_293_session2
CAT_293,2,order1A,14,3418,3562,CAT_293_session2
CAT_293,2,order1A,17,4085,4229,CAT_293_session2
CAT_293,2,order1A,19,4531,4675,CAT_293_session2
CAT_294,1,order2A,1,575,709,CAT_294_session1
CAT_294,1,order2A,2,800,932,CAT_294_session1
CAT_294,1,order2A,3,991,1125,CAT_294_session1
CAT_294,1,order2A,4,1215,1349,CAT_294_session1
CAT_294,1,order2A,6,1665,1799,CAT_294_session1
CAT_294,1,order2A,7,1892,2026,CAT_294_session1
CAT_294,1,order2A,9,2439,2573,CAT_294_session1
CAT_294,1,order2A,11,2887,3021,CAT_294_session1
CAT_294,1,order2A,12,3114,3248,CAT_294_session1
CAT_294,1,order2A,13,3341,3475,CAT_294_session1
CAT_294,1,order2A,14,3566,3700,CAT_294_session1
CAT_294,1,order2A,16,4016,4150,CAT_294_session1
CAT_294,1,order2A,17,4243,4377,CAT_294_session1
CAT_294,1,order2A,18,4469,4603,CAT_294_session1
CAT_294,1,order2A,19,4696,4830,CAT_294_session1
CAT_294,1,order2A,21,5144,5278,CAT_294_session1
