sub_num,session,age,trial_order,trial_number,target_image,condition,length_critical_window,useable_frames_critical_window,percent_useable_critical_window,useable_critical_window,mean_target_looking_critical,length_critical_window_short,useable_frames_critical_window_short,percent_useable_critical_window_short,useable_critical_window_short,mean_target_looking_critical_short,length_baseline_window,useable_frames_baseline_window,percent_useable_baseline_window,useable_baseline_window,mean_target_looking_baseline,percent_right_looking,percent_left_looking,side_bias_right,side_bias_left,useable_window,useable_window_short,corrected_target_looking,corrected_target_looking_short,age_exclusion,pauseStudy,video_capture_time,audio_time_s,framerate,exclude_technical_issue,technical_issue_exclusion_reason,exclude_frame_rate,trial_exclusion,trial_exclusion_reason,exclude_participant,preterm_infant_exclusion,non_english_exposure_exclusion,dev_concern_exclusion,side_bias_exclusion,exclude_participant_insufficient_data
CAT_216,1,555,order1A,3,lionfish_600x600,atypical,53,0,0,0,NA,32,0,0,0,NA,42,20,0.47619047619047616,0,0.5,0.23809523809523808,0.23809523809523808,0,0,0,0,NA,NA,0,NA,7.29900002479553,7.279999971389771,21.3333,0,NA,0,1,insufficient looking,1,0,0,0,0,1
CAT_216,1,555,order1A,4,afghanhound_600x600,atypical,43,37,0.8604651162790697,1,0.5405405405405407,26,22,0.8461538461538461,1,0.8181818181818181,35,5,0.14285714285714285,0,1,0,0.14285714285714285,0,0,0,0,-0.4594594594594593,-0.18181818181818188,0,NA,7.33999991416931,7.327000141143799,17.3889,0,NA,0,1,insufficient looking,1,0,0,0,0,1
CAT_216,1,555,order1A,6,sheepdog_600x600,atypical,56,43,0.7678571428571429,1,0.46511627906976727,33,23,0.696969696969697,1,0,44,37,0.8409090909090909,1,0.1621621621621621,0.13636363636363635,0.7045454545454546,0,0,1,1,0.3029541169076052,-0.1621621621621621,0,NA,7.35800004005432,7.339999914169312,22.1519,0,NA,0,0,,1,0,0,0,0,1
CAT_216,1,555,order1A,7,betafish_600x600,atypical,40,25,0.625,1,0.11999999999999998,24,16,0.6666666666666666,1,0.125,32,8,0.25,0,0,0.25,0,0,0,0,0,0.11999999999999998,0.125,0,NA,7.30100011825562,7.279999732971191,15.8036,0,NA,0,1,insufficient looking,1,0,0,0,0,1
CAT_216,1,555,order1A,8,robin_600x600,typical,43,40,0.9302325581395349,1,0.19999999999999996,26,26,1,1,0,35,26,0.7428571428571429,1,0.23076923076923073,0.5714285714285714,0.17142857142857143,0,0,1,1,-0.03076923076923077,-0.23076923076923073,0,NA,7.30499982833862,7.287999868392944,17.3239,0,NA,0,0,,1,0,0,0,0,1
CAT_216,1,555,order1A,9,chartreux_600x600,typical,39,34,0.8717948717948718,1,0.4411764705882352,24,23,0.9583333333333334,1,0.2608695652173913,31,21,0.6774193548387096,1,0.38095238095238093,0.25806451612903225,0.41935483870967744,0,0,1,1,0.060224089635854294,-0.12008281573498963,0,NA,7.2960000038147,7.28000020980835,15.7141,0,NA,0,0,,1,0,0,0,0,1
CAT_216,1,555,order1A,11,bluegill_600x600,typical,47,19,0.40425531914893614,0,1,28,14,0.5,1,1,37,20,0.5405405405405406,1,1,0.5405405405405406,0,0,0,0,1,0,0,0,NA,7.33299994468689,7.323999881744385,18.6968,0,NA,0,1,insufficient looking,1,0,0,0,0,1
CAT_216,1,555,order1A,13,cornishrex_600x600,atypical,44,44,1,1,1,26,26,1,1,1,35,5,0.14285714285714285,0,1,0.14285714285714285,0,0,0,0,0,0,0,0,NA,7.26300001144409,7.25,17.4098,0,NA,0,1,insufficient looking,1,0,0,0,0,1
CAT_216,1,555,order1A,16,kingfisher_600x600,atypical,54,44,0.8148148148148148,1,0.5,33,23,0.696969696969697,1,0.04347826086956524,43,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,7.4079999923706,7.38700008392334,21.5334,0,NA,0,1,insufficient looking,1,0,0,0,0,1
CAT_216,1,555,order1A,17,germanshepherd_600x600,typical,49,47,0.9591836734693877,1,0.4468085106382977,30,28,0.9333333333333333,1,0.07142857142857145,39,22,0.5641025641025641,1,1,0.5641025641025641,0,0,0,1,1,-0.5531914893617023,-0.9285714285714286,0,NA,7.30200004577637,7.283999919891357,19.5033,0,NA,0,0,,1,0,0,0,0,1
CAT_216,1,555,order1A,18,clownfish_600x600,typical,54,48,0.8888888888888888,1,0.5208333333333333,32,30,0.9375,1,0.7666666666666667,43,38,0.8837209302325582,1,0.6315789473684209,0.32558139534883723,0.5581395348837209,0,0,1,1,-0.11074561403508765,0.1350877192982458,0,NA,7.30099987983704,7.284999847412109,21.4874,0,NA,0,0,,1,0,0,0,0,1
CAT_216,1,555,order1A,21,heron_600x600,atypical,50,0,0,0,NA,30,0,0,0,NA,40,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,7.36899995803833,7.3500001430511475,20.1019,0,NA,0,1,insufficient looking,1,0,0,0,0,1
CAT_216,1,555,order1A,22,tabby_600x600,typical,57,38,0.6666666666666666,1,0,34,34,1,1,0,46,39,0.8478260869565217,1,0,0.8478260869565217,0,1,0,1,1,0,0,0,NA,7.34299993515015,7.319999694824219,22.9262,0,NA,0,0,,1,0,0,0,0,1
CAT_216,1,555,order1A,24,bass_600x600,typical,50,5,0.1,0,1,30,5,0.16666666666666666,0,1,40,27,0.675,1,1,0.675,0,0,0,0,0,0,0,0,NA,7.2979998588562,7.284000158309936,20.1076,0,NA,0,1,insufficient looking,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,1,arabianmau_600x600,typical,75,46,0.6133333333333333,1,0.5217391304347827,45,28,0.6222222222222222,1,0.21428571428571425,59,55,0.9322033898305084,1,0.3636363636363638,0.3389830508474576,0.5932203389830508,0,0,1,1,0.1581027667984189,-0.14935064935064957,0,NA,7.23799991607666,7.230000019073486,29.7246,0,NA,0,0,,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,2,cardinal_600x600,typical,74,69,0.9324324324324325,1,0.6376811594202899,44,42,0.9545454545454546,1,0.5714285714285716,59,54,0.9152542372881356,1,0.46296296296296297,0.4915254237288136,0.423728813559322,0,0,1,1,0.17471819645732695,0.10846560846560865,0,NA,7.24300003051758,7.230999946594238,29.3682,0,NA,0,0,,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,3,lionfish_600x600,atypical,75,71,0.9466666666666667,1,0.3239436619718307,45,41,0.9111111111111111,1,0.5609756097560976,59,54,0.9152542372881356,1,0.4444444444444443,0.5084745762711864,0.4067796610169492,0,0,1,1,-0.12050078247261359,0.1165311653116533,0,NA,7.24899983406067,7.241000175476074,29.7246,0,NA,0,0,,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,4,afghanhound_600x600,atypical,74,72,0.972972972972973,1,0.6805555555555557,44,44,1,1,1,58,56,0.9655172413793104,1,0.6964285714285716,0.6724137931034483,0.29310344827586204,0,0,1,1,-0.015873015873015928,0.3035714285714284,0,NA,7.23599982261658,7.226999998092651,29.372,0,NA,0,0,,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,6,sheepdog_600x600,atypical,75,75,1,1,0,45,45,1,1,0,59,57,0.9661016949152542,1,0.2280701754385965,0.7457627118644068,0.22033898305084745,0,0,1,1,-0.2280701754385965,-0.2280701754385965,0,NA,7.23999977111816,7.23199987411499,29.7138,0,NA,0,0,,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,7,betafish_600x600,atypical,74,73,0.9864864864864865,1,0.17808219178082177,44,43,0.9772727272727273,1,0.30232558139534893,59,53,0.8983050847457628,1,0.4716981132075471,0.423728813559322,0.4745762711864407,0,0,1,1,-0.2936159214267253,-0.1693725318121982,0,NA,7.23499989509583,7.227999687194824,29.5906,0,NA,0,0,,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,8,robin_600x600,typical,73,71,0.9726027397260274,1,0.5774647887323945,44,42,0.9545454545454546,1,0.9761904761904762,59,10,0.1694915254237288,0,0.9,0.15254237288135594,0.01694915254237288,0,0,0,0,-0.32253521126760554,0.07619047619047614,0,NA,7.24799990653992,7.239999771118164,29.4754,0,NA,0,1,insufficient looking,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,9,chartreux_600x600,typical,75,75,1,1,0,45,45,1,1,0,59,59,1,1,0,1,0,1,0,1,1,0,0,0,NA,7.23899984359741,7.2330002784729,29.7312,0,NA,0,0,,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,11,bluegill_600x600,typical,73,73,1,1,0,44,44,1,1,0,59,56,0.9491525423728814,1,0.39285714285714307,0.576271186440678,0.3728813559322034,0,0,1,1,-0.39285714285714307,-0.39285714285714307,0,NA,7.23800015449524,7.22599983215332,29.4837,0,NA,0,0,,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,12,beagle_600x600,typical,75,75,1,1,1,45,45,1,1,1,59,57,0.9661016949152542,1,0.8421052631578947,0.8135593220338984,0.15254237288135594,1,0,1,1,0.1578947368421053,0.1578947368421053,0,NA,7.23999977111816,7.234000205993652,29.7286,0,NA,0,0,,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,13,cornishrex_600x600,atypical,74,70,0.9459459459459459,1,0.41428571428571415,44,42,0.9545454545454546,1,0.14285714285714285,59,57,0.9661016949152542,1,0.10526315789473682,0.864406779661017,0.1016949152542373,1,0,1,1,0.3090225563909773,0.03759398496240603,0,NA,7.24599981307983,7.239000082015991,29.6155,0,NA,0,0,,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,14,kookaburra_600x600,atypical,73,61,0.8356164383561644,1,0.6393442622950816,44,33,0.75,1,1,59,40,0.6779661016949152,1,0.625,0.423728813559322,0.2542372881355932,0,0,1,1,0.014344262295081567,0.375,0,NA,7.24200010299683,7.235000133514404,29.4555,0,NA,0,0,,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,16,kingfisher_600x600,atypical,74,74,1,1,0,44,44,1,1,0,59,57,0.9661016949152542,1,0.26315789473684187,0.711864406779661,0.2542372881355932,0,0,1,1,-0.26315789473684187,-0.26315789473684187,0,NA,7.23900008201599,7.228999853134155,29.5467,0,NA,0,0,,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,17,germanshepherd_600x600,typical,74,35,0.47297297297297297,0,0,45,6,0.13333333333333333,0,0,59,43,0.7288135593220338,1,0,0.7288135593220338,0,0,0,0,0,0,0,0,NA,7.23999977111816,7.233999967575073,29.4356,0,NA,0,1,insufficient looking,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,18,clownfish_600x600,typical,73,73,1,1,1,44,44,1,1,1,59,57,0.9661016949152542,1,0.5789473684210523,0.559322033898305,0.4067796610169492,0,0,1,1,0.4210526315789477,0.4210526315789477,0,NA,7.23899984359741,7.223000049591064,29.4038,0,NA,0,0,,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,19,oriental_600x600,atypical,74,0,0,0,NA,45,0,0,0,NA,59,50,0.847457627118644,1,1,0.847457627118644,0,1,0,0,0,NA,NA,0,NA,7.22800016403198,7.223000049591064,29.6306,0,NA,0,1,insufficient looking,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,21,heron_600x600,atypical,73,71,0.9726027397260274,1,0.9436619718309859,44,42,0.9545454545454546,1,0.9047619047619049,59,57,0.9661016949152542,1,0.6491228070175437,0.6271186440677966,0.3389830508474576,0,0,1,1,0.2945391648134422,0.2556390977443612,0,NA,7.24099969863892,7.233000040054321,29.4953,0,NA,0,0,,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,22,tabby_600x600,typical,74,74,1,1,1,44,44,1,1,1,59,59,1,1,1,1,0,1,0,1,1,0,0,0,NA,7.26099991798401,7.255999803543091,29.5513,0,NA,0,0,,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,23,bassethound_600x600,atypical,74,50,0.6756756756756757,1,0.6599999999999999,45,22,0.4888888888888889,0,0.2727272727272728,59,59,1,1,0,1,0,1,0,1,0,0.6599999999999999,0.2727272727272728,0,NA,7.22900009155273,7.222000122070312,29.6357,0,NA,0,0,,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,24,bass_600x600,typical,73,48,0.6575342465753424,1,0,44,44,1,1,0,58,56,0.9655172413793104,1,0.517857142857143,0.46551724137931033,0.5,0,0,1,1,-0.517857142857143,-0.517857142857143,0,NA,7.24699997901917,7.23900032043457,29.2853,0,NA,0,0,,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,26,sturgeon_600x600,atypical,75,71,0.9466666666666667,1,0.3380281690140847,45,41,0.9111111111111111,1,0.5853658536585367,59,57,0.9661016949152542,1,0.4385964912280701,0.423728813559322,0.5423728813559322,0,0,1,1,-0.10056832221398537,0.14676936243046657,0,NA,7.2409999370575,7.230999946594238,29.7138,0,NA,0,0,,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,27,sphynx_600x600,atypical,74,61,0.8243243243243243,1,0.7213114754098361,44,43,0.9772727272727273,1,0.6046511627906976,59,58,0.9830508474576272,1,0.7241379310344829,0.2711864406779661,0.711864406779661,0,0,1,1,-0.0028264556246467842,-0.11948676824378524,0,NA,7.23799991607666,7.235000133514404,29.5874,0,NA,0,0,,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,28,goldenretriever_600x600,typical,73,45,0.6164383561643836,1,1,43,43,1,1,1,59,37,0.6271186440677966,1,1,0.6271186440677966,0,0,0,1,1,0,0,0,NA,7.23699998855591,7.21399998664856,29.2966,0,NA,0,0,,1,0,0,0,0,1
CAT_217,1,524,order1A-locationflip,29,sparrow_600x600,typical,74,74,1,1,0,45,45,1,1,0,59,59,1,1,0,1,0,1,0,1,1,0,0,0,NA,7.25600004196167,7.24399995803833,29.6066,0,NA,0,0,,1,0,0,0,0,1
CAT_218,2,535,order2A-locationflip,1,sparrow_600x600,typical,74,72,0.972972972972973,1,0.23611111111111135,45,45,1,1,0,59,59,1,1,1,1,0,1,0,1,1,-0.7638888888888886,-1,0,NA,7.23899984359741,7.23199987411499,29.3999,0,NA,0,0,,1,0,0,0,0,1
CAT_218,2,535,order2A-locationflip,2,germanshepherd_600x600,typical,75,71,0.9466666666666667,1,0.6197183098591552,45,41,0.9111111111111111,1,0.34146341463414626,60,54,0.9,1,0.4074074074074075,0.5333333333333333,0.36666666666666664,0,0,1,1,0.21231090245174772,-0.06594399277326124,0,NA,7.25,7.24399995803833,29.9344,0,NA,0,0,,1,0,0,0,0,1
CAT_218,2,535,order2A-locationflip,3,oriental_600x600,atypical,75,75,1,1,0,45,45,1,1,0,60,57,0.95,1,0.4210526315789476,0.4,0.55,0,0,1,1,-0.4210526315789476,-0.4210526315789476,0,NA,7.24399995803833,7.238999843597412,29.8976,0,NA,0,0,,1,0,0,0,0,1
CAT_218,2,535,order2A-locationflip,4,lionfish_600x600,atypical,75,75,1,1,1,45,45,1,1,1,60,45,0.75,1,0.6444444444444445,0.26666666666666666,0.48333333333333334,0,0,1,1,0.3555555555555555,0.3555555555555555,0,NA,7.23199987411499,7.226000070571899,29.9017,0,NA,0,0,,1,0,0,0,0,1
CAT_218,2,535,order2A-locationflip,8,chartreux_600x600,typical,74,70,0.9459459459459459,1,0.5428571428571428,45,41,0.9111111111111111,1,0.21951219512195108,59,54,0.9152542372881356,1,0.5740740740740738,0.5254237288135594,0.3898305084745763,0,0,1,1,-0.031216931216931032,-0.35456187895212277,0,NA,7.23499989509583,7.230000019073486,29.6518,0,NA,0,0,,1,0,0,0,0,1
CAT_218,2,535,order2A-locationflip,9,sturgeon_600x600,atypical,74,74,1,1,0,44,44,1,1,0,59,57,0.9661016949152542,1,0.5087719298245612,0.4915254237288136,0.4745762711864407,0,0,1,1,-0.5087719298245612,-0.5087719298245612,0,NA,7.23699998855591,7.229000091552734,29.5347,0,NA,0,0,,1,0,0,0,0,1
CAT_218,2,535,order2A-locationflip,12,cornishrex_600x600,atypical,74,74,1,1,0,44,44,1,1,0,59,41,0.6949152542372882,1,1,0.6949152542372882,0,0,0,1,1,-1,-1,0,NA,7.25399994850159,7.245999813079834,29.384,0,NA,0,0,,1,0,0,0,0,1
CAT_218,2,535,order2A-locationflip,14,beagle_600x600,typical,73,72,0.9863013698630136,1,0.5833333333333333,44,43,0.9772727272727273,1,0.3023255813953489,59,56,0.9491525423728814,1,1,0.9491525423728814,0,1,0,1,1,-0.41666666666666674,-0.6976744186046511,0,NA,7.25999999046326,7.248999834060669,29.4595,0,NA,0,0,,1,0,0,0,0,1
CAT_218,2,535,order2A-locationflip,17,betafish_600x600,atypical,73,71,0.9726027397260274,1,0.5915492957746479,44,42,0.9545454545454546,1,0.3095238095238096,58,57,0.9827586206896551,1,0,0.9827586206896551,0,1,0,1,1,0.5915492957746479,0.3095238095238096,0,NA,7.24000000953674,7.236000061035156,29.2611,0,NA,0,0,,1,0,0,0,0,1
CAT_218,2,535,order2A-locationflip,19,arabianmau_600x600,typical,74,64,0.8648648648648649,1,0.734375,44,43,0.9772727272727273,1,0.6744186046511628,59,54,0.9152542372881356,1,0.5370370370370373,0.423728813559322,0.4915254237288136,0,0,1,1,0.1973379629629627,0.13738156761412545,0,NA,7.25400018692017,7.247999906539917,29.5834,0,NA,0,0,,1,0,0,0,0,1
CAT_218,2,535,order2A-locationflip,21,tabby_600x600,typical,74,56,0.7567567567567568,1,0.8035714285714284,45,44,0.9777777777777777,1,0.75,59,58,0.9830508474576272,1,0.5,0.4915254237288136,0.4915254237288136,0,0,1,1,0.3035714285714284,0.25,0,NA,7.26800012588501,7.25600004196167,29.5866,0,NA,0,0,,1,0,0,0,0,1
CAT_218,2,535,order2A-locationflip,22,sheepdog_600x600,atypical,74,30,0.40540540540540543,0,0.9666666666666667,44,1,0.022727272727272728,0,0,59,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,7.24300003051758,7.23799991607666,29.5874,0,NA,0,1,insufficient looking,1,0,0,0,0,1
CAT_218,2,535,order2A-locationflip,23,bass_600x600,typical,74,53,0.7162162162162162,1,0.5094339622641512,44,27,0.6136363636363636,1,1,60,17,0.2833333333333333,0,1,0.2833333333333333,0,0,0,0,0,-0.49056603773584884,0,0,NA,7.24799990653992,7.238999843597412,29.8303,0,NA,0,1,insufficient looking,1,0,0,0,0,1
CAT_218,2,535,order2A-locationflip,24,kookaburra_600x600,atypical,74,36,0.4864864864864865,0,0.38888888888888873,44,30,0.6818181818181818,1,0.4666666666666666,59,44,0.7457627118644068,1,0.43181818181818193,0.423728813559322,0.3220338983050847,0,0,0,1,-0.042929292929293206,0.034848484848484684,0,NA,7.24700021743774,7.241999864578247,29.5721,0,NA,0,1,insufficient looking,1,0,0,0,0,1
CAT_218,2,535,order2A-locationflip,26,bluegill_600x600,typical,74,47,0.6351351351351351,1,0,44,44,1,1,0,59,51,0.864406779661017,1,0.3333333333333334,0.288135593220339,0.576271186440678,0,0,1,1,-0.3333333333333334,-0.3333333333333334,0,NA,7.26500010490417,7.260000228881836,29.5302,0,NA,0,0,,1,0,0,0,0,1
CAT_219,1,433,order2A-locationflip,1,sparrow_600x600,typical,76,73,0.9605263157894737,1,0.3972602739726027,45,44,0.9777777777777777,1,0.36363636363636376,60,55,0.9166666666666666,1,0.45454545454545436,0.4166666666666667,0.5,0,0,1,1,-0.057285180572851646,-0.0909090909090906,0,NA,7.24599981307983,7.240000009536743,30.0711,0,NA,0,0,,1,0,0,0,0,1
CAT_219,1,433,order2A-locationflip,2,germanshepherd_600x600,typical,75,71,0.9466666666666667,1,0.42253521126760546,45,42,0.9333333333333333,1,0.023809523809523787,60,55,0.9166666666666666,1,0.43636363636363656,0.5166666666666667,0.4,0,0,1,1,-0.013828425096031105,-0.4125541125541128,0,NA,7.24500012397766,7.23799991607666,30.0546,0,NA,0,0,,1,0,0,0,0,1
CAT_219,1,433,order2A-locationflip,3,oriental_600x600,atypical,75,70,0.9333333333333333,1,0.6714285714285714,45,41,0.9111111111111111,1,0.7804878048780489,61,31,0.5081967213114754,1,0.8064516129032256,0.4098360655737705,0.09836065573770492,0,0,1,1,-0.13502304147465427,-0.025963808025176727,0,NA,7.25399994850159,7.242000102996826,30.0803,0,NA,0,0,,1,0,0,0,0,1
CAT_219,1,433,order2A-locationflip,4,lionfish_600x600,atypical,76,67,0.881578947368421,1,0.5522388059701494,46,43,0.9347826086956522,1,0.30232558139534893,60,58,0.9666666666666667,1,0.4137931034482759,0.5666666666666667,0.4,0,0,1,1,0.1384457025218735,-0.11146752205292698,0,NA,7.25800013542175,7.25,30.0762,0,NA,0,0,,1,0,0,0,0,1
CAT_219,1,433,order2A-locationflip,6,bassethound_600x600,atypical,75,72,0.96,1,0.8194444444444443,45,42,0.9333333333333333,1,0.6904761904761905,60,50,0.8333333333333334,1,0.6800000000000002,0.26666666666666666,0.5666666666666667,0,0,1,1,0.13944444444444415,0.010476190476190306,0,NA,7.23900008201599,7.232999801635742,29.936,0,NA,0,0,,1,0,0,0,0,1
CAT_219,1,433,order2A-locationflip,7,robin_600x600,typical,76,71,0.9342105263157895,1,0.352112676056338,45,43,0.9555555555555556,1,0,60,56,0.9333333333333333,1,0.5535714285714284,0.4166666666666667,0.5166666666666667,0,0,1,1,-0.20145875251509038,-0.5535714285714284,0,NA,7.24499988555908,7.236999988555908,30.0711,0,NA,0,0,,1,0,0,0,0,1
CAT_219,1,433,order2A-locationflip,8,chartreux_600x600,typical,76,74,0.9736842105263158,1,0.36486486486486486,46,44,0.9565217391304348,1,0.6136363636363638,60,56,0.9333333333333333,1,0.5,0.4666666666666667,0.4666666666666667,0,0,1,1,-0.13513513513513514,0.11363636363636376,0,NA,7.25500011444092,7.249000072479248,30.0844,0,NA,0,0,,1,0,0,0,0,1
CAT_219,1,433,order2A-locationflip,9,sturgeon_600x600,atypical,76,72,0.9473684210526315,1,0.31944444444444425,45,45,1,1,0,60,29,0.48333333333333334,0,0.7241379310344828,0.35,0.13333333333333333,0,0,0,0,-0.4046934865900385,-0.7241379310344828,0,NA,7.25899982452393,7.252999782562256,30.068,0,NA,0,1,insufficient looking,1,0,0,0,0,1
CAT_219,1,433,order2A-locationflip,11,kingfisher_600x600,atypical,75,70,0.9333333333333333,1,0.5571428571428573,45,43,0.9555555555555556,1,0.7209302325581397,60,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,7.2279999256134,7.218999862670898,29.9303,0,NA,0,1,insufficient looking,1,0,0,0,0,1
CAT_219,1,433,order2A-locationflip,12,cornishrex_600x600,atypical,75,74,0.9866666666666667,1,0.3783783783783781,45,45,1,1,0,60,58,0.9666666666666667,1,0.5517241379310347,0.5333333333333333,0.43333333333333335,0,0,1,1,-0.17334575955265658,-0.5517241379310347,0,NA,7.2590000629425,7.253999948501587,29.9458,0,NA,0,0,,1,0,0,0,0,1
CAT_219,1,433,order2A-locationflip,13,clownfish_600x600,typical,76,42,0.5526315789473685,1,1,46,42,0.9130434782608695,1,1,60,55,0.9166666666666666,1,0.41818181818181827,0.5333333333333333,0.38333333333333336,0,0,1,1,0.5818181818181818,0.5818181818181818,0,NA,7.25400018692017,7.247000217437744,30.0803,0,NA,0,0,,1,0,0,0,0,1
CAT_219,1,433,order2A-locationflip,14,beagle_600x600,typical,75,64,0.8533333333333334,1,0.484375,45,34,0.7555555555555555,1,0.02941176470588235,61,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,7.25399971008301,7.243000030517578,30.0803,0,NA,0,1,insufficient looking,1,0,0,0,0,1
CAT_219,1,433,order2A-locationflip,16,afghanhound_600x600,atypical,75,73,0.9733333333333334,1,0.32876712328767155,45,45,1,1,0,60,42,0.7,1,0,0,0.7,0,0,1,1,0.32876712328767155,0,0,NA,8.2790002822876,8.2739999294281,30.0671,0,NA,0,0,,1,0,0,0,0,1
CAT_219,1,433,order2A-locationflip,17,betafish_600x600,atypical,76,72,0.9473684210526315,1,0.125,46,42,0.9130434782608695,1,0.21428571428571422,60,54,0.9,1,0.2777777777777778,0.65,0.25,0,0,1,1,-0.1527777777777778,-0.06349206349206357,0,NA,7.25099992752075,7.241999864578247,30.0752,0,NA,0,0,,1,0,0,0,0,1
CAT_219,1,433,order2A-locationflip,18,cardinal_600x600,typical,76,66,0.868421052631579,1,0.43939393939393934,45,37,0.8222222222222222,1,0.27027027027027034,60,56,0.9333333333333333,1,0.375,0.35,0.5833333333333334,0,0,1,1,0.06439393939393934,-0.10472972972972966,0,NA,7.25699996948242,7.251999855041504,30.0885,0,NA,0,0,,1,0,0,0,0,1
CAT_219,1,433,order2A-locationflip,19,arabianmau_600x600,typical,76,74,0.9736842105263158,1,0.4594594594594594,45,43,0.9555555555555556,1,0.7906976744186047,60,50,0.8333333333333334,1,0.7,0.25,0.5833333333333334,0,0,1,1,-0.24054054054054058,0.09069767441860477,0,NA,7.25099992752075,7.246000289916992,30.0844,0,NA,0,0,,1,0,0,0,0,1
CAT_219,1,433,order2A-locationflip,22,sheepdog_600x600,atypical,76,72,0.9473684210526315,1,0.8055555555555557,45,44,0.9777777777777777,1,1,60,55,0.9166666666666666,1,0.7090909090909092,0.65,0.26666666666666666,0,0,1,1,0.09646464646464648,0.2909090909090908,0,NA,7.24600005149841,7.23799991607666,30.067,0,NA,0,0,,1,0,0,0,0,1
CAT_219,1,433,order2A-locationflip,23,bass_600x600,typical,76,66,0.868421052631579,1,0.4696969696969697,46,41,0.8913043478260869,1,0.5121951219512196,60,56,0.9333333333333333,1,0.4821428571428571,0.45,0.48333333333333334,0,0,1,1,-0.012445887445887371,0.03005226480836254,0,NA,7.2519998550415,7.240000247955322,30.0588,0,NA,0,0,,1,0,0,0,0,1
CAT_219,1,433,order2A-locationflip,24,kookaburra_600x600,atypical,76,73,0.9605263157894737,1,0.5205479452054796,45,44,0.9777777777777777,1,0.2727272727272729,60,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,7.24300003051758,7.236000061035156,30.0711,0,NA,0,1,insufficient looking,1,0,0,0,0,1
CAT_219,1,433,order2A-locationflip,26,bluegill_600x600,typical,75,73,0.9733333333333334,1,0.602739726027397,45,44,0.9777777777777777,1,1,60,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,7.2279999256134,7.223999977111816,29.9221,0,NA,0,1,insufficient looking,1,0,0,0,0,1
CAT_219,1,433,order2A-locationflip,28,goldenretriever_600x600,typical,75,42,0.56,1,0,45,12,0.26666666666666666,0,0,60,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,7.24699997901917,7.244000196456909,30.0721,0,NA,0,1,insufficient looking,1,0,0,0,0,1
CAT_219,1,433,order2A-locationflip,29,heron_600x600,atypical,75,70,0.9333333333333333,1,0.4285714285714284,45,40,0.8888888888888888,1,0.75,60,57,0.95,1,0.21052631578947376,0.2,0.75,0,0,1,1,0.21804511278195463,0.5394736842105262,0,NA,7.23699998855591,7.232999801635742,29.9483,0,NA,0,0,,1,0,0,0,0,1
CAT_220,1,443,order2B,1,heron_600x600,atypical,75,70,0.9333333333333333,1,0.7428571428571425,45,40,0.8888888888888888,1,0.55,60,53,0.8833333333333333,1,0.490566037735849,0.43333333333333335,0.45,0,0,1,1,0.25229110512129355,0.05943396226415104,0,NA,7.23699998855591,7.23199987411499,29.9377,0,NA,0,0,,1,0,0,0,0,1
CAT_220,1,443,order2B,2,goldenretriever_600x600,typical,75,66,0.88,1,0.4545454545454543,45,41,0.9111111111111111,1,0.19512195121951212,60,55,0.9166666666666666,1,0.5454545454545456,0.4166666666666667,0.5,0,0,1,1,-0.09090909090909133,-0.3503325942350335,0,NA,7.23199987411499,7.223999977111816,29.9783,0,NA,0,0,,1,0,0,0,0,1
