sub_num,id,typical,experience,experience_open,typical_num,image_name,plural_category,name,pets,books_animals,typical_num_z,typical_by_category_z
CAT_307,3,neither typical nor atypical,Yes,fish in books,3,bass_600x600,fish,bass,0 pets,"I am a Bunny
The Color Kittens
100 First Words
Animals I See (from Lovevery)
",0.2938413942147752,0.4082482904638629
CAT_307,4,neither typical nor atypical,Yes,basset hound in books,3,bassethound_600x600,dogs,bassethound,0 pets,"I am a Bunny
The Color Kittens
100 First Words
Animals I See (from Lovevery)
",0.2938413942147752,0.2839809171235324
CAT_307,5,very atypical,Yes,dog on the street,1,beagle_600x600,dogs,beagle,0 pets,"I am a Bunny
The Color Kittens
100 First Words
Animals I See (from Lovevery)
",-0.9883755987224252,-0.8519427513705972
CAT_307,6,very atypical,No,NA,1,betafish_600x600,fish,betafish,0 pets,"I am a Bunny
The Color Kittens
100 First Words
Animals I See (from Lovevery)
",-0.9883755987224252,-0.8164965809277261
CAT_307,7,neither typical nor atypical,Yes,fish in books,3,bluegill_600x600,fish,bluegill,0 pets,"I am a Bunny
The Color Kittens
100 First Words
Animals I See (from Lovevery)
",0.2938413942147752,0.4082482904638629
CAT_307,8,neither typical nor atypical,Yes,cardinal in a book,3,cardinal_600x600,birds,cardinal,0 pets,"I am a Bunny
The Color Kittens
100 First Words
Animals I See (from Lovevery)
",0.2938413942147752,0.5504818825631801
CAT_307,9,very typical,Yes,cat in books,5,chartreux_600x600,cats,chartreux,0 pets,"I am a Bunny
The Color Kittens
100 First Words
Animals I See (from Lovevery)
",1.5760583871519755,1.0540925533894598
CAT_307,10,very typical,Yes,clown fish in books,5,clownfish_600x600,fish,clownfish,0 pets,"I am a Bunny
The Color Kittens
100 First Words
Animals I See (from Lovevery)
",1.5760583871519755,1.632993161855452
CAT_307,11,somewhat atypical,Yes,house cat in books,2,cornishrex_600x600,cats,cornishrex,0 pets,"I am a Bunny
The Color Kittens
100 First Words
Animals I See (from Lovevery)
",-0.347267102253825,-0.5270462766947299
CAT_307,12,somewhat typical,Yes,dog outside and in books,4,germanshepherd_600x600,dogs,germanshepherd,0 pets,"I am a Bunny
The Color Kittens
100 First Words
Animals I See (from Lovevery)
",0.9349498906833754,0.8519427513705972
CAT_307,13,very typical,Yes,dog outside and in books,5,goldenretriever_600x600,dogs,goldenretriever,0 pets,"I am a Bunny
The Color Kittens
100 First Words
Animals I See (from Lovevery)
",1.5760583871519755,1.419904585617662
CAT_307,14,very atypical,No,NA,1,heron_600x600,birds,heron,0 pets,"I am a Bunny
The Color Kittens
100 First Words
Animals I See (from Lovevery)
",-0.9883755987224252,-1.1009637651263606
CAT_307,15,somewhat atypical,No,NA,2,kingfisher_600x600,birds,kingfisher,0 pets,"I am a Bunny
The Color Kittens
100 First Words
Animals I See (from Lovevery)
",-0.347267102253825,-0.27524094128159027
CAT_307,16,very atypical,No,NA,1,kookaburra_600x600,birds,kookaburra,0 pets,"I am a Bunny
The Color Kittens
100 First Words
Animals I See (from Lovevery)
",-0.9883755987224252,-1.1009637651263606
CAT_307,17,very atypical,No,NA,1,lionfish_600x600,fish,lionfish,0 pets,"I am a Bunny
The Color Kittens
100 First Words
Animals I See (from Lovevery)
",-0.9883755987224252,-0.8164965809277261
CAT_307,18,very atypical,No,NA,1,oriental_600x600,cats,oriental,0 pets,"I am a Bunny
The Color Kittens
100 First Words
Animals I See (from Lovevery)
",-0.9883755987224252,-1.0540925533894598
CAT_307,19,neither typical nor atypical,Yes,bird in books and outside,3,robin_600x600,birds,robin,0 pets,"I am a Bunny
The Color Kittens
100 First Words
Animals I See (from Lovevery)
",0.2938413942147752,0.5504818825631801
CAT_307,20,very atypical,No,NA,1,sheepdog_600x600,dogs,sheepdog,0 pets,"I am a Bunny
The Color Kittens
100 First Words
Animals I See (from Lovevery)
",-0.9883755987224252,-0.8519427513705972
CAT_307,21,somewhat typical,Yes,birds outside and in books,4,sparrow_600x600,birds,sparrow,0 pets,"I am a Bunny
The Color Kittens
100 First Words
Animals I See (from Lovevery)
",0.9349498906833754,1.3762047064079506
CAT_307,22,very atypical,No,NA,1,sphynx_600x600,cats,sphynx,0 pets,"I am a Bunny
The Color Kittens
100 First Words
Animals I See (from Lovevery)
",-0.9883755987224252,-1.0540925533894598
CAT_307,23,very atypical,No,NA,1,sturgeon_600x600,fish,sturgeon,0 pets,"I am a Bunny
The Color Kittens
100 First Words
Animals I See (from Lovevery)
",-0.9883755987224252,-0.8164965809277261
CAT_307,24,very typical,Yes,cat in books,5,tabby_600x600,cats,tabby,0 pets,"I am a Bunny
The Color Kittens
100 First Words
Animals I See (from Lovevery)
",1.5760583871519755,1.0540925533894598
CAT_306,1,NA,NA,NA,NA,afghanhound_600x600,dogs,afghanhound,NA,NA,NA,NA
CAT_306,2,NA,NA,NA,NA,arabianmau_600x600,cats,arabianmau,NA,NA,NA,NA
CAT_306,3,NA,NA,NA,NA,bass_600x600,fish,bass,NA,NA,NA,NA
CAT_306,4,NA,NA,NA,NA,bassethound_600x600,dogs,bassethound,NA,NA,NA,NA
CAT_306,5,NA,NA,NA,NA,beagle_600x600,dogs,beagle,NA,NA,NA,NA
CAT_306,6,NA,NA,NA,NA,betafish_600x600,fish,betafish,NA,NA,NA,NA
CAT_306,7,NA,NA,NA,NA,bluegill_600x600,fish,bluegill,NA,NA,NA,NA
CAT_306,8,NA,NA,NA,NA,cardinal_600x600,birds,cardinal,NA,NA,NA,NA
CAT_306,9,NA,NA,NA,NA,chartreux_600x600,cats,chartreux,NA,NA,NA,NA
CAT_306,10,NA,NA,NA,NA,clownfish_600x600,fish,clownfish,NA,NA,NA,NA
CAT_306,11,NA,NA,NA,NA,cornishrex_600x600,cats,cornishrex,NA,NA,NA,NA
CAT_306,12,NA,NA,NA,NA,germanshepherd_600x600,dogs,germanshepherd,NA,NA,NA,NA
CAT_306,13,NA,NA,NA,NA,goldenretriever_600x600,dogs,goldenretriever,NA,NA,NA,NA
CAT_306,14,NA,NA,NA,NA,heron_600x600,birds,heron,NA,NA,NA,NA
CAT_306,15,NA,NA,NA,NA,kingfisher_600x600,birds,kingfisher,NA,NA,NA,NA
CAT_306,16,NA,NA,NA,NA,kookaburra_600x600,birds,kookaburra,NA,NA,NA,NA
CAT_306,17,NA,NA,NA,NA,lionfish_600x600,fish,lionfish,NA,NA,NA,NA
CAT_306,18,somewhat typical,Yes,Tiger at the zoo,4,oriental_600x600,cats,oriental,NA,NA,NA,NA
CAT_306,19,NA,NA,NA,NA,robin_600x600,birds,robin,NA,NA,NA,NA
CAT_306,20,NA,NA,NA,NA,sheepdog_600x600,dogs,sheepdog,NA,NA,NA,NA
CAT_306,21,NA,NA,NA,NA,sparrow_600x600,birds,sparrow,NA,NA,NA,NA
CAT_306,22,NA,NA,NA,NA,sphynx_600x600,cats,sphynx,NA,NA,NA,NA
CAT_306,23,NA,NA,NA,NA,sturgeon_600x600,fish,sturgeon,NA,NA,NA,NA
CAT_306,24,NA,NA,NA,NA,tabby_600x600,cats,tabby,NA,NA,NA,NA
CAT_309,1,somewhat atypical,Yes,Dogs at home/in public,2,afghanhound_600x600,dogs,afghanhound,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",-0.5456055874316189,-0.9991745768300445
CAT_309,2,very typical,Yes,Cats at home/other homea,5,arabianmau_600x600,cats,arabianmau,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",1.1623771210499714,0.6454972243679028
CAT_309,3,neither typical nor atypical,Yes,Fish in pet stores,3,bass_600x600,fish,bass,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",0.023721982062244476,0.36273812505500586
CAT_309,4,very typical,Yes,Dogs in public/parks/walks,5,bassethound_600x600,dogs,bassethound,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",1.1623771210499714,0.6358383670736646
CAT_309,5,very typical,Yes,"Dogs at home and in public, parks, walks etc",5,beagle_600x600,dogs,beagle,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",1.1623771210499714,0.6358383670736646
CAT_309,6,somewhat atypical,No,NA,2,betafish_600x600,fish,betafish,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",-0.5456055874316189,-0.36273812505500586
CAT_309,7,somewhat typical,Yes,Fish in books and pet stores,4,bluegill_600x600,fish,bluegill,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",0.5930495515561078,1.0882143751650175
CAT_309,8,somewhat atypical,No,NA,2,cardinal_600x600,birds,cardinal,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",-0.5456055874316189,0.14256648712805012
CAT_309,9,very typical,Yes,Cats at home/other homes,5,chartreux_600x600,cats,chartreux,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",1.1623771210499714,0.6454972243679028
CAT_309,10,somewhat typical,Yes,Fish in books and at the pet store,4,clownfish_600x600,fish,clownfish,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",0.5930495515561078,1.0882143751650175
CAT_309,11,very atypical,No,NA,1,cornishrex_600x600,cats,cornishrex,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",-1.1149331569254823,-1.2909944487358054
CAT_309,12,very typical,Yes,Dogs at home/other homes,5,germanshepherd_600x600,dogs,germanshepherd,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",1.1623771210499714,0.6358383670736646
CAT_309,13,very typical,Yes,Dogs at home/other homes,5,goldenretriever_600x600,dogs,goldenretriever,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",1.1623771210499714,0.6358383670736646
CAT_309,14,very atypical,No,NA,1,heron_600x600,birds,heron,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",-1.1149331569254823,-0.7128324356402513
CAT_309,15,very atypical,No,NA,1,kingfisher_600x600,birds,kingfisher,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",-1.1149331569254823,-0.7128324356402513
CAT_309,16,very atypical,No,NA,1,kookaburra_600x600,birds,kookaburra,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",-1.1149331569254823,-0.7128324356402513
CAT_309,17,very atypical,No,NA,1,lionfish_600x600,fish,lionfish,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",-1.1149331569254823,-1.0882143751650175
CAT_309,18,very typical,Yes,Cats at home/others homes/in books,5,oriental_600x600,cats,oriental,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",1.1623771210499714,0.6454972243679028
CAT_309,19,somewhat atypical,No,NA,2,robin_600x600,birds,robin,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",-0.5456055874316189,0.14256648712805012
CAT_309,20,very atypical,No,NA,1,sheepdog_600x600,dogs,sheepdog,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",-1.1149331569254823,-1.5441788914646142
CAT_309,21,somewhat typical,Yes,Birds in books,4,sparrow_600x600,birds,sparrow,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",0.5930495515561078,1.8533643326646532
CAT_309,22,very atypical,No,NA,1,sphynx_600x600,cats,sphynx,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",-1.1149331569254823,-1.2909944487358054
CAT_309,23,very atypical,No,NA,1,sturgeon_600x600,fish,sturgeon,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",-1.1149331569254823,-1.0882143751650175
CAT_309,24,very typical,Yes,Cats at home/other homes,5,tabby_600x600,cats,tabby,"1 medium dog black and white collie
1 medium dog brown
2 tabby cats, one long hair one short hair","Puppies and kittens, mama, dada, goodnight gorilla, bedtime with Sophie, the cats book",1.1623771210499714,0.6454972243679028
CAT_318,1,somewhat atypical,Yes,we briefly went in  to the AKC show with all of the breeds and he has seen many breeds of dogs some he might think look like this and/or maybe he thinks this isn't even a dog,2,afghanhound_600x600,dogs,afghanhound,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",-0.8681248623896387,-1.0882143751650175
CAT_318,2,somewhat typical,Yes,"this is a cat and he has some books with real cats and some with drawings of them.  we have a dog.  he has seen live animals at the zoo (if he was watching from his stroller, didn't seem super attentive) as well as birds outside, bunnies, squirrels etc",4,arabianmau_600x600,cats,arabianmau,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",0.6752082263030523,0.8856148855400954
CAT_318,3,somewhat typical,Yes,NA,4,bass_600x600,fish,bass,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",0.6752082263030523,0.8856148855400954
CAT_318,4,neither typical nor atypical,Yes,NA,3,bassethound_600x600,dogs,bassethound,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",-0.09645831804329319,-0.36273812505500586
CAT_318,5,very typical,Yes,"we have a beagle, baby loves him",5,beagle_600x600,dogs,beagle,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",1.4468747706493978,1.0882143751650175
CAT_318,6,very atypical,No,NA,1,betafish_600x600,fish,betafish,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",-1.6397914067359842,-1.107018606925119
CAT_318,7,somewhat typical,Yes,this is a fish and he has some books with real   and some with drawings of them and of course has seen some tv.,4,bluegill_600x600,fish,bluegill,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",0.6752082263030523,0.8856148855400954
CAT_318,8,somewhat typical,Yes,NA,4,cardinal_600x600,birds,cardinal,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",0.6752082263030523,0.6454972243679031
CAT_318,9,somewhat typical,Yes,"this is a cat and he has some books with real   and some with drawings of them and of course has seen some tv.  we have a dog.  has maybe even seen a cat outside, maybe not close enough to tell specificaly how they look",4,chartreux_600x600,cats,chartreux,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",0.6752082263030523,0.8856148855400954
CAT_318,10,somewhat typical,Yes,"this is a  fish and he has some books with real fish and some with drawings of them.  we have a dog.  he has seen live animals at the zoo (if he was watching from his stroller, didn't seem super attentive) as well as birds outside, bunnies, squirrels etc",4,clownfish_600x600,fish,clownfish,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",0.6752082263030523,0.8856148855400954
CAT_318,11,very atypical,No,NA,1,cornishrex_600x600,cats,cornishrex,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",-1.6397914067359842,-1.107018606925119
CAT_318,12,somewhat typical,Yes,similar mutts or this one around here,4,germanshepherd_600x600,dogs,germanshepherd,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",0.6752082263030523,0.36273812505500586
CAT_318,13,very typical,Yes,lots of these locally,5,goldenretriever_600x600,dogs,goldenretriever,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",1.4468747706493978,1.0882143751650175
CAT_318,14,somewhat typical,Yes,NA,4,heron_600x600,birds,heron,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",0.6752082263030523,0.6454972243679031
CAT_318,15,neither typical nor atypical,Yes,NA,3,kingfisher_600x600,birds,kingfisher,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",-0.09645831804329319,-1.2909944487358054
CAT_318,16,neither typical nor atypical,Yes,looks more bird like than some of those cats appear cat like,3,kookaburra_600x600,birds,kookaburra,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",-0.09645831804329319,-1.2909944487358054
CAT_318,17,very atypical,No,NA,1,lionfish_600x600,fish,lionfish,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",-1.6397914067359842,-1.107018606925119
CAT_318,18,somewhat atypical,Yes,looks kind of like some of the other cats,2,oriental_600x600,cats,oriental,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",-0.8681248623896387,-0.4428074427700475
CAT_318,19,somewhat typical,Yes,"this is a bird and he has some books with real  birds and some with drawings of them and of course has seen some tv (with both cats and birds).  we have a dog.  has seen some birds outside, maybe not close enough to tell specificaly how they look",4,robin_600x600,birds,robin,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",0.6752082263030523,0.6454972243679031
CAT_318,20,somewhat atypical,Yes,NA,2,sheepdog_600x600,dogs,sheepdog,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",-0.8681248623896387,-1.0882143751650175
CAT_318,21,somewhat typical,Yes,this is a bird and he has some books with real   and some with drawings of them and of course has seen some tv.,4,sparrow_600x600,birds,sparrow,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",0.6752082263030523,0.6454972243679031
CAT_318,22,very atypical,No,NA,1,sphynx_600x600,cats,sphynx,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",-1.6397914067359842,-1.107018606925119
CAT_318,23,somewhat atypical,No,NA,2,sturgeon_600x600,fish,sturgeon,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",-0.8681248623896387,-0.4428074427700475
CAT_318,24,somewhat typical,Yes,"I'm confused how this one is that different from the last/this is a cat and he has some books with real cats and some with drawings of them.  we have a dog.  he has seen live animals at the zoo (if he was watching from his stroller, didn't seem super attentive) as well as birds outside, bunnies, squirrels etc",4,tabby_600x600,cats,tabby,"dog beagle mix that some people think has pointer in it, others recognize blue tick tpe of beagle","brown bear, biscuit dog books, pout pout fish, not quite black and white",0.6752082263030523,0.8856148855400954
CAT_311,1,very atypical,No,NA,1,afghanhound_600x600,dogs,afghanhound,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",-2.2969227762338544,-1.7040257344605165
CAT_311,2,very typical,Yes,family and friends have cats that she has seen,5,arabianmau_600x600,cats,arabianmau,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",0.9541063839740624,0.761386987626881
CAT_311,3,very typical,Yes,seen fish in books and at aquarium,5,bass_600x600,fish,bass,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",0.9541063839740624,1.1070186069251187
CAT_311,4,somewhat typical,Yes,seen dogs and own dog,4,bassethound_600x600,dogs,bassethound,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",0.14134909392208325,0.12171612389003701
CAT_311,5,NA,Yes,seen dogs and own a dog,NA,beagle_600x600,dogs,beagle,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",NA,NA
CAT_311,6,somewhat typical,Yes,seen fish at aquarium,4,betafish_600x600,fish,betafish,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",0.14134909392208325,-0.2214037213850242
CAT_311,7,somewhat typical,Yes,seen fish at aquarium,4,bluegill_600x600,fish,bluegill,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",0.14134909392208325,-0.2214037213850242
CAT_311,8,somewhat typical,Yes,NA,4,cardinal_600x600,birds,cardinal,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",0.14134909392208325,0.4082482904638632
CAT_311,9,very typical,Yes,family and friends own cat,5,chartreux_600x600,cats,chartreux,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",0.9541063839740624,0.761386987626881
CAT_311,10,very typical,Yes,NA,5,clownfish_600x600,fish,clownfish,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",0.9541063839740624,1.1070186069251187
CAT_311,11,somewhat atypical,No,NA,2,cornishrex_600x600,cats,cornishrex,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",-1.4841654861818752,-0.951733734533601
CAT_311,12,very typical,Yes,seen dogs and own a dog,5,germanshepherd_600x600,dogs,germanshepherd,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",0.9541063839740624,0.7302967433402215
CAT_311,13,very typical,Yes,own a dog,5,goldenretriever_600x600,dogs,goldenretriever,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",0.9541063839740624,0.7302967433402215
CAT_311,14,neither typical nor atypical,No,NA,3,heron_600x600,birds,heron,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",-0.671408196129896,-0.8164965809277258
CAT_311,15,neither typical nor atypical,Yes,Birds at zoo,3,kingfisher_600x600,birds,kingfisher,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",-0.671408196129896,-0.8164965809277258
CAT_311,16,neither typical nor atypical,Yes,birds at zoo,3,kookaburra_600x600,birds,kookaburra,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",-0.671408196129896,-0.8164965809277258
CAT_311,17,somewhat typical,Yes,NA,4,lionfish_600x600,fish,lionfish,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",0.14134909392208325,-0.2214037213850242
CAT_311,18,somewhat typical,Yes,NA,4,oriental_600x600,cats,oriental,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",0.14134909392208325,0.19034674690672032
CAT_311,19,very typical,NA,NA,5,robin_600x600,birds,robin,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",0.9541063839740624,1.6329931618554523
CAT_311,20,somewhat typical,Yes,NA,4,sheepdog_600x600,dogs,sheepdog,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",0.14134909392208325,0.12171612389003701
CAT_311,21,somewhat typical,Yes,seen birds at zoo,4,sparrow_600x600,birds,sparrow,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",0.14134909392208325,0.4082482904638632
CAT_311,22,very atypical,No,NA,1,sphynx_600x600,cats,sphynx,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",-2.2969227762338544,-1.5227739752537617
CAT_311,23,neither typical nor atypical,Yes,seen fish at aquarium,3,sturgeon_600x600,fish,sturgeon,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",-0.671408196129896,-1.5498260496951672
CAT_311,24,very typical,Yes,family and friends have cats,5,tabby_600x600,cats,tabby,1- english bulldog,"hungry catepillar, pookie books, where's mommy (bunny book)",0.9541063839740624,0.761386987626881
CAT_322,1,somewhat atypical,Yes,dogs in our neighborhood maybe (usually different breeds with shorter fur); we have a Boston terrier,2,afghanhound_600x600,dogs,afghanhound,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,-0.807657677713614,-0.8856148855400954
CAT_322,2,somewhat typical,Yes,orange and white cat photo in a baby book; real cats on Ms Rachel video,4,arabianmau_600x600,cats,arabianmau,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,0.6281781937772553,0.4082482904638631
CAT_322,3,somewhat typical,Yes,fish in books,4,bass_600x600,fish,bass,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,0.6281781937772553,0.8164965809277261
CAT_322,4,somewhat typical,Yes,our neighbor has a basset hound we have seen on stroller walks,4,bassethound_600x600,dogs,bassethound,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,0.6281781937772553,0.4428074427700475
CAT_322,5,somewhat typical,Yes,"neighbor has a Basset hound, dogs in our neighborhood when we walk in the stroller to and from daycare",4,beagle_600x600,dogs,beagle,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,0.6281781937772553,0.4428074427700475
CAT_322,6,neither typical nor atypical,Yes,fish in illustrated books,3,betafish_600x600,fish,betafish,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,-0.08973974196817933,0.2041241452319316
CAT_322,7,very typical,Yes,fish in books,5,bluegill_600x600,fish,bluegill,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,1.3460961295226899,1.4288690166235207
CAT_322,8,neither typical nor atypical,Yes,birds outside (usually Robins) when we go on walks,3,cardinal_600x600,birds,cardinal,1 dog Boston terrier,Friendship is Forever (Hegarty); Go Dog Go!; Mr Brown Can Moo! Can You?; Leo's Tree (Pearson); Goodnight Moon,-0.08973974196817933,0
