Trial,Framerate,Framecount,file,response_uuid,trial_number
21,29.5769,216,framerate_table_acc5a1a4-0c72-4279-be96-44f3188c1720,acc5a1a4-0c72-4279-be96-44f3188c1720,11
22,28.073,206,framerate_table_acc5a1a4-0c72-4279-be96-44f3188c1720,acc5a1a4-0c72-4279-be96-44f3188c1720,12
23,29.287,214,framerate_table_acc5a1a4-0c72-4279-be96-44f3188c1720,acc5a1a4-0c72-4279-be96-44f3188c1720,13
24,26.4233,194,framerate_table_acc5a1a4-0c72-4279-be96-44f3188c1720,acc5a1a4-0c72-4279-be96-44f3188c1720,14
26,29.564,217,framerate_table_acc5a1a4-0c72-4279-be96-44f3188c1720,acc5a1a4-0c72-4279-be96-44f3188c1720,16
27,29.1831,214,framerate_table_acc5a1a4-0c72-4279-be96-44f3188c1720,acc5a1a4-0c72-4279-be96-44f3188c1720,17
28,29.0349,213,framerate_table_acc5a1a4-0c72-4279-be96-44f3188c1720,acc5a1a4-0c72-4279-be96-44f3188c1720,18
29,29.3075,215,framerate_table_acc5a1a4-0c72-4279-be96-44f3188c1720,acc5a1a4-0c72-4279-be96-44f3188c1720,19
31,29.0468,213,framerate_table_acc5a1a4-0c72-4279-be96-44f3188c1720,acc5a1a4-0c72-4279-be96-44f3188c1720,21
32,28.774,211,framerate_table_acc5a1a4-0c72-4279-be96-44f3188c1720,acc5a1a4-0c72-4279-be96-44f3188c1720,22
33,29.1831,214,framerate_table_acc5a1a4-0c72-4279-be96-44f3188c1720,acc5a1a4-0c72-4279-be96-44f3188c1720,23
34,29.5761,217,framerate_table_acc5a1a4-0c72-4279-be96-44f3188c1720,acc5a1a4-0c72-4279-be96-44f3188c1720,24
36,28.3688,208,framerate_table_acc5a1a4-0c72-4279-be96-44f3188c1720,acc5a1a4-0c72-4279-be96-44f3188c1720,26
37,28.3649,208,framerate_table_acc5a1a4-0c72-4279-be96-44f3188c1720,acc5a1a4-0c72-4279-be96-44f3188c1720,27
38,29.1672,214,framerate_table_acc5a1a4-0c72-4279-be96-44f3188c1720,acc5a1a4-0c72-4279-be96-44f3188c1720,28
39,29.0062,61,framerate_table_acc5a1a4-0c72-4279-be96-44f3188c1720,acc5a1a4-0c72-4279-be96-44f3188c1720,29
11,30.163,222,framerate_table_ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,1
12,30.0109,221,framerate_table_ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,2
13,30.1295,221,framerate_table_ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,3
14,30.1303,222,framerate_table_ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,4
16,30.1205,220,framerate_table_ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,6
17,30.1164,220,framerate_table_ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,7
18,30.1377,221,framerate_table_ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,8
19,30.1748,221,framerate_table_ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,9
21,30.1164,220,framerate_table_ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,11
22,30.1058,222,framerate_table_ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,12
23,30.1467,222,framerate_table_ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,13
24,30.2,222,framerate_table_ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,14
26,30.1742,220,framerate_table_ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,16
27,30.1542,221,framerate_table_ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,17
28,30.1385,222,framerate_table_ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,18
29,30.1238,219,framerate_table_ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,19
31,30.1535,220,framerate_table_ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,21
32,30.1712,222,framerate_table_ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,22
33,30.1467,222,framerate_table_ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,23
34,30.1508,222,framerate_table_ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,24
36,30.1164,220,framerate_table_ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,ae3f1dd3-47d3-4d38-9e78-367a9ed770ec,26
11,30.0711,220,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,1
12,30.0546,220,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,2
13,30.0803,221,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,3
14,30.0762,221,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,4
16,29.936,220,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,6
17,30.0711,220,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,7
18,30.0844,221,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,8
19,30.068,221,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,9
21,29.9303,219,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,11
22,29.9458,221,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,12
23,30.0803,221,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,13
24,30.0803,221,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,14
26,30.0671,251,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,16
27,30.0752,220,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,17
28,30.0885,221,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,18
29,30.0844,221,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,19
31,30.0629,220,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,21
32,30.067,220,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,22
33,30.0588,220,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,23
34,30.0711,220,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,24
36,29.9221,219,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,26
37,29.6788,219,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,27
38,30.0721,221,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,28
39,29.9483,220,framerate_table_af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,af9f8a7f-ed2f-4ac9-a486-83e3b70d001b,29
11,19.1654,141,framerate_table_afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,1
12,19.1965,140,framerate_table_afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,2
13,19.1939,140,framerate_table_afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,3
14,19.1993,141,framerate_table_afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,4
16,19.1941,141,framerate_table_afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,6
17,5.6552,41,framerate_table_afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,7
18,19.1996,142,framerate_table_afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,8
19,19.1941,141,framerate_table_afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,9
21,19.1915,141,framerate_table_afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,11
22,19.1996,142,framerate_table_afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,12
23,19.197,142,framerate_table_afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,13
24,19.2072,141,framerate_table_afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,14
26,19.1944,142,framerate_table_afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,16
27,19.2022,142,framerate_table_afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,17
28,19.1967,141,framerate_table_afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,18
29,19.1996,142,framerate_table_afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,19
31,25.2992,186,framerate_table_afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,21
32,23.5996,174,framerate_table_afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,22
33,25.4456,187,framerate_table_afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,23
34,25.4915,188,framerate_table_afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,24
36,25.529,187,framerate_table_afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,afcc4cdc-c3d4-4959-af5c-a346d35d1d0f,26
11,30.1835,222,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,1
12,30.1712,222,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,2
13,30.1877,222,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,3
14,30.1712,222,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,4
16,30.1753,222,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,6
17,30.1576,220,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,7
18,30.1712,222,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,8
19,30.1712,222,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,9
21,30.1671,222,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,11
22,30.1835,222,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,12
23,24.4335,179,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,13
24,30.1773,240,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,14
26,30.1753,222,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,16
27,24.3306,179,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,17
28,30.1835,222,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,18
29,30.1794,222,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,19
31,30.1665,221,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,21
32,30.1835,222,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,22
33,30.1589,222,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,23
34,30.163,222,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,24
36,30.1753,222,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,26
37,30.1794,222,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,27
38,24.3339,179,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,28
39,24.4335,179,framerate_table_b02c7563-16af-469e-b5f6-b8844d1d9394,b02c7563-16af-469e-b5f6-b8844d1d9394,29
12,26.6091,222,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,2
13,27.721800000000002,220,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,3
14,27.9578,220,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,4
16,27.5661,217,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,6
17,27.8228,223,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,7
18,27.8569,225,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,8
19,27.6655,219,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,9
21,27.6764,220,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,11
22,27.2887,217,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,12
23,26.5599,209,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,13
24,28.0076,220,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,14
26,27.8715,223,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,16
27,23.3277,181,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,17
28,26.6211,218,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,18
29,27.8317,215,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,19
31,27.4264,219,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,21
32,27.6538,223,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,22
33,28.2659,222,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,23
34,28.2672,223,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,24
36,27.4059,217,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,26
37,28.0137,221,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,27
38,28.3815,222,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,28
39,28.4004,223,framerate_table_b04d4f80-5911-408f-a310-126fde1cfdec,b04d4f80-5911-408f-a310-126fde1cfdec,29
11,29.6772,217,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,1
12,29.6841,218,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,2
13,29.6744,216,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,3
14,29.6922,218,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,4
16,29.6881,218,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,6
17,29.6732,217,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,7
18,29.6949,219,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,8
19,29.6841,218,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,9
21,29.7083,221,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,11
22,29.6801,218,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,12
23,29.6869,219,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,13
24,29.6801,218,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,14
26,29.6772,217,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,16
27,29.6881,218,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,17
28,29.6813,217,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,18
29,29.6813,217,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,19
31,29.6881,218,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,21
32,29.6801,218,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,22
33,29.6881,218,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,23
34,29.6841,218,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,24
36,29.6881,218,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,26
37,29.6881,218,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,27
38,29.6881,218,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,28
39,29.6962,218,framerate_table_b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,b0d4f0bf-ea3c-44eb-b618-70b2ec0d0efb,29
11,29.8385,218,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,1
12,29.863,218,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,2
13,29.6813,217,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,3
14,29.7733,218,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,4
16,29.7872,217,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,6
17,29.6448,217,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,7
18,29.7149,222,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,8
19,29.7408,218,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,9
21,29.7878,219,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,11
22,29.7546,217,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,12
23,29.8958,218,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,13
24,29.7611,218,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,14
26,29.7668,217,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,16
27,29.7611,218,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,17
28,29.7959,219,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,18
29,29.757,218,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,19
31,29.7716,219,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,21
32,29.7546,217,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,22
33,29.7586,217,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,23
34,29.8835,218,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,24
36,29.7546,217,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,26
37,29.7546,217,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,27
38,29.7733,218,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,28
39,29.7084,218,framerate_table_b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,b2bd0c77-2be4-4ab0-b9fe-67e3e2c214b8,29
11,30.1445,219,framerate_table_b36e646e-729f-48b7-844b-8d5113bb6e1f,b36e646e-729f-48b7-844b-8d5113bb6e1f,1
12,30.1694,219,framerate_table_b36e646e-729f-48b7-844b-8d5113bb6e1f,b36e646e-729f-48b7-844b-8d5113bb6e1f,2
13,30.1694,219,framerate_table_b36e646e-729f-48b7-844b-8d5113bb6e1f,b36e646e-729f-48b7-844b-8d5113bb6e1f,3
14,30.1736,219,framerate_table_b36e646e-729f-48b7-844b-8d5113bb6e1f,b36e646e-729f-48b7-844b-8d5113bb6e1f,4
16,30.1647,218,framerate_table_b36e646e-729f-48b7-844b-8d5113bb6e1f,b36e646e-729f-48b7-844b-8d5113bb6e1f,6
17,30.1494,220,framerate_table_b36e646e-729f-48b7-844b-8d5113bb6e1f,b36e646e-729f-48b7-844b-8d5113bb6e1f,7
18,30.1576,220,framerate_table_b36e646e-729f-48b7-844b-8d5113bb6e1f,b36e646e-729f-48b7-844b-8d5113bb6e1f,8
19,30.1861,219,framerate_table_b36e646e-729f-48b7-844b-8d5113bb6e1f,b36e646e-729f-48b7-844b-8d5113bb6e1f,9
21,30.037,219,framerate_table_b36e646e-729f-48b7-844b-8d5113bb6e1f,b36e646e-729f-48b7-844b-8d5113bb6e1f,11
22,30.1653,219,framerate_table_b36e646e-729f-48b7-844b-8d5113bb6e1f,b36e646e-729f-48b7-844b-8d5113bb6e1f,12
